Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49	feature50	feature51	feature52	feature53	feature54	feature55	feature56	feature57	feature58	feature59	feature60	feature61	feature62	feature63	feature64	feature65	feature66	feature67	feature68	feature69	feature70	feature71	feature72	feature73	feature74	feature75	feature76	feature77	feature78	feature79	feature80	feature81	feature82	feature83	feature84	feature85	feature86	feature87	feature88	feature89	feature90	feature91	feature92	feature93	feature94	feature95	feature96	feature97	feature98	feature99
DB01483	-0.0254383	-0.0438469	0.0681837	-0.00560105	0.00477411	-0.0425684	-0.0771488	0.0602256	-0.000359289	-0.0285161	0.149693	-0.107583	-0.0245271	-0.159284	-0.00875767	-0.0781595	0.0140904	0.101429	0.0620893	0.0582993	-0.0258046	-0.0657352	-0.123707	-0.0304893	-0.105497	-0.0456028	-0.120449	-0.0899223	-0.00847639	0.0253358	0.0586983	0.0580832	-0.0680943	-0.192837	-0.124114	-0.0546468	-0.00852056	0.0980544	-0.0149314	0.079704	0.0374745	0.141077	-0.0455761	-0.0967131	-0.040787	-0.0775166	-0.1516	0.0773179	-0.0688389	-0.0658671	0.0649347	0.111427	0.0999537	0.0677026	-0.0180079	-0.0770057	-0.165608	-0.120623	-0.129661	-0.0988352	0.0601773	-0.00745871	-0.0619941	0.0766497	-0.00099474	0.12468	-0.0652861	-0.000541955	-0.0677934	0.0464296	-0.0296801	-0.0419791	0.0648018	0.0752287	-0.00811769	0.121394	-0.00628625	-0.0874018	-0.101371	-0.154432	0.000506237	-0.0218463	0.0192809	0.0110792	-0.0765707	0.0302879	-0.00581719	0.123492	-0.0154274	-0.0275606	0.0412135	-0.121524	0.0315426	0.117649	0.137019	0.0771061	-0.0705843	0.047236	0.00126825	-0.00939192
DB00741	-0.138151	-0.113063	0.0452854	-0.0329747	-0.0317217	0.00923768	-0.0973595	0.0541436	0.0987131	0.00158641	0.0952163	-0.0270237	-0.0510874	-0.190257	0.0237934	-0.120594	-0.00593173	0.103415	0.108547	0.027505	-0.106331	-0.0428905	-0.132274	-0.107498	-0.0972793	0.0258373	-0.125213	-0.0243952	0.0978254	0.0537954	0.0878734	0.0362234	-0.0382502	-0.189738	-0.10943	-0.00944285	0.0057317	0.107998	-0.0498858	0.0128386	-0.0353458	0.170209	-0.0408248	-0.066425	-0.0247132	-0.0827229	-0.209092	0.142364	-0.130518	0.0265632	0.112484	0.123108	0.040325	-0.0326331	-0.114422	-0.130362	-0.186232	-0.134379	-0.180801	-0.0933977	0.0391548	-0.0319397	0.0202105	0.130903	-0.0293367	0.19452	-0.0664587	-0.0762196	-0.0420137	0.106828	-0.0570576	-0.00149561	0.0785901	-0.0125495	-0.0155475	0.185369	-0.00753092	0.0135567	-0.191377	-0.170876	-0.00794665	-0.0274431	-0.101543	-0.0886772	-0.109503	0.0481903	-0.0440968	0.00847575	-0.0963166	5.01715e-05	0.0651915	-0.12666	0.0246175	0.0472926	0.111069	0.124248	-0.0972798	0.00260641	0.0047756	-0.012854
DB01002	-0.0469196	-0.0460239	-0.0223537	-0.0245275	0.0210565	0.00961774	-0.126395	0.0584578	0.0592678	-0.0867963	0.157231	-0.0665143	0.0184746	-0.199619	-0.0501672	-0.129543	0.0556321	0.12479	0.0545761	0.0240362	-0.105521	-0.0398695	-0.123545	-0.0826369	-0.0760029	-0.0580641	-0.142698	-0.0543352	0.0953719	-0.00287366	0.0953274	0.0644909	-0.0770979	-0.195662	-0.114589	-0.0458355	-0.00740331	0.0865949	-0.0228738	0.0362761	0.0293843	0.16027	-0.0644314	-0.1106	-0.0176845	-0.0932886	-0.160167	0.117998	-0.118413	0.0234557	0.0633355	0.150812	0.0461824	-0.0052521	-0.0898483	-0.0900531	-0.186332	-0.100012	-0.143584	-0.107339	0.0822541	-0.0343086	-0.0420845	0.0955757	-0.0335823	0.176021	-0.0962284	-0.00939995	-0.100996	0.0652814	-0.057908	-0.0366631	0.0938551	0.0689137	-0.0473579	0.18623	0.0410572	-0.0236858	-0.156011	-0.173036	-0.0622165	-0.0349404	-0.00856523	-0.0455153	-0.111934	0.0764219	-0.0248609	0.0695848	-0.0292996	-0.0343034	0.0437779	-0.102157	0.0309622	0.0971259	0.138817	0.0694042	-0.0834001	-0.0046912	0.00108656	0.028066
DB00578	-0.0181102	-0.0702056	-0.0213874	-0.0477859	-0.00990564	0.000303818	-0.0791584	0.0951	-0.00844935	-0.0514849	0.112229	-0.0702261	0.00969191	-0.165149	0.0129132	-0.0918015	0.0693441	0.0916677	0.0494524	0.0412429	-0.115713	-0.0499486	-0.133947	-0.0686119	-0.0959031	-0.0361526	-0.143261	-0.0452144	0.111869	-0.0368982	0.0820767	0.0579279	-0.0628966	-0.184019	-0.0855962	-0.0294777	0.00481023	0.0824668	0.0133737	0.0502435	-0.0457072	0.209895	-0.0529059	-0.109902	0.0318982	-0.0849654	-0.156364	0.107966	-0.068738	0.0394747	0.101812	0.110648	0.0568873	0.0297103	-0.0737997	-0.0653616	-0.190715	-0.103795	-0.173555	-0.0966206	0.0597992	-0.0406282	-0.0589239	0.0598937	0.0154647	0.14565	-0.0772236	-0.0224071	-0.0609532	0.0799184	-0.0583434	-0.0392904	0.0443378	0.0482719	-0.0517333	0.151801	0.0373626	-0.0030049	-0.159165	-0.168856	-0.0144857	-0.0177996	0.00159627	-0.0461104	-0.0584812	-0.00269868	-0.0179311	0.0370626	0.00635217	-0.0350932	0.0634285	-0.109911	-0.0308195	0.0970207	0.11563	0.0681665	-0.0831724	0.0792369	-0.00324744	-0.00467543
DB01000	-0.0239051	-0.0660017	0.0344964	-0.0433047	-0.0128305	0.00470367	-0.0690531	0.0966893	0.0198816	-0.015547	0.115792	-0.0734108	0.0125303	-0.185071	0.0216456	-0.111504	0.0240121	0.109038	0.0918373	0.0240029	-0.101989	-0.071303	-0.111196	-0.0506523	-0.053666	-0.0371742	-0.117788	-0.0660508	-0.00484418	-0.0205552	0.0801103	0.0639329	-0.0696728	-0.153383	-0.107811	0.00493841	-0.00783245	0.0923209	0.0144803	0.0634376	-0.0485288	0.162337	-0.0100892	-0.115822	0.026322	-0.0390464	-0.145721	0.112063	-0.0865771	0.0259099	0.093471	0.0965039	0.0529609	0.0249602	-0.0543359	-0.0830104	-0.178612	-0.0747612	-0.178473	-0.0769342	0.105442	-0.0568301	-0.0438242	0.0930489	-0.0260236	0.17757	-0.107349	-0.0493637	-0.0843895	0.0685632	-0.0519428	-0.0790568	0.0435472	0.0457125	-0.0598498	0.152437	0.0142957	-0.0601136	-0.153243	-0.136582	-0.0640978	0.0124212	-0.0242714	0.000669665	-0.0718435	-0.00280753	0.00106022	0.00198913	-0.0275509	-0.00914151	0.0564745	-0.0742332	0.0299225	0.102563	0.14126	0.120897	-0.0583157	0.118205	-0.00887643	0.00236638
DB01001	-0.136244	-0.110225	-0.028494	-0.0811636	-0.0214982	0.0344853	-0.0692964	0.0503193	0.101021	-0.00428153	0.12454	-0.0423073	-0.01827	-0.181825	-0.00503574	-0.146667	0.0144988	0.118163	0.0635083	0.0325359	-0.124733	-0.0535975	-0.0891152	-0.0887405	-0.0869099	0.0108652	-0.13233	-0.0586716	0.0988399	-0.0117271	0.0766094	0.0481417	-0.0214222	-0.211904	-0.101607	-0.0120884	-0.00606024	0.100722	-0.0182204	0.0254436	-0.0137542	0.16448	-0.0765306	-0.101468	-0.0309305	-0.0690859	-0.210003	0.135652	-0.132199	0.0306157	0.100562	0.121678	0.0338505	-0.00866387	-0.0560722	-0.144086	-0.193476	-0.162284	-0.175133	-0.0812557	0.0602755	-0.0325303	-0.0360389	0.171471	-0.040262	0.191708	-0.103746	-0.0438375	-0.0845953	0.0705898	-0.0386709	-0.0243255	0.112612	0.00875147	-0.0520337	0.183878	-0.00452901	-0.010581	-0.182096	-0.166042	-0.0285303	-0.0794695	-0.0985048	-0.0502423	-0.10636	0.0534574	-0.0413948	0.0802064	-0.0979451	-0.0451696	0.0615724	-0.0752955	0.0522234	0.0174663	0.143038	0.0658174	-0.079437	0.00580363	-0.0252769	-0.00457185
DB01006	-0.0797549	-0.104653	0.0211107	-0.0429768	-0.0668993	0.0148199	-0.0805348	0.0776412	0.0490411	-0.0303727	0.146281	-0.0323441	-0.0409125	-0.193215	-0.0148237	-0.114015	0.0355225	0.106025	0.0604164	-0.00121281	-0.110074	-0.0384922	-0.134765	-0.0749544	-0.0866696	0.00817011	-0.128065	-0.0569566	0.11023	0.0260684	0.112092	0.0275759	-0.0572932	-0.187091	-0.111734	-0.0244639	-0.0382074	0.0641671	-0.00746106	0.0495668	-0.0369328	0.158221	-0.0479296	-0.153608	-0.0303426	-0.097187	-0.140818	0.150414	-0.0751838	-0.0606603	0.125655	0.129535	0.0326484	0.0227265	-0.073386	-0.141444	-0.163927	-0.132308	-0.163299	-0.0824686	0.0439763	-0.00259031	-0.0123581	0.103663	-0.0321805	0.187028	-0.0648246	-0.0119216	-0.0302796	0.0759373	-0.035664	-0.0451258	0.073244	0.0286175	-0.0145505	0.166226	-0.0356458	-0.0245899	-0.159205	-0.150602	-0.00943583	-0.00614484	-0.052128	-0.0556779	-0.108643	0.0657858	-0.0387457	0.0257243	-0.0509224	-0.0437953	0.126864	-0.0855378	0.0490612	0.0816287	0.119189	0.1112	-0.0648405	0.0355374	-0.0126867	-0.00347163
DB01007	-0.0425839	-0.13676	0.0316353	0.00666097	-0.0380749	-0.00573549	-0.0745358	0.0938362	0.00296772	-0.0352247	0.127814	-0.0449711	-0.0509095	-0.168341	0.00112171	-0.0979047	0.028402	0.115306	0.103049	-0.00577969	-0.0952561	-0.0806085	-0.147398	-0.0706746	-0.117243	-0.0437569	-0.161274	0.000890825	0.0914617	-0.0420696	0.0977605	0.0346111	-0.0682011	-0.193964	-0.0845191	-0.0235759	-0.000281959	0.0951056	0.00548485	0.0427102	0.0497504	0.190458	-0.0273756	-0.0939202	0.0377591	-0.0815001	-0.182344	0.141286	-0.0892368	0.00321409	0.0910974	0.1195	0.0337839	0.0120106	-0.0967449	-0.103924	-0.199479	-0.126198	-0.156569	-0.096722	0.0503238	-0.0485909	-0.048044	0.145492	0.0153782	0.156977	-0.0656414	-0.0444348	-0.0343624	0.0638521	-0.0357063	-0.033981	0.0831669	0.0496723	-0.0271014	0.197299	-0.00368272	0.000831171	-0.156644	-0.148297	-0.0569771	-0.021284	-0.0114058	-0.0528851	-0.0651174	0.0232086	-0.056054	0.00339549	-0.0137372	-0.0118529	0.0962441	-0.0979538	0.0217113	0.0548374	0.108479	0.0954229	-0.0694489	0.0150516	0.0105313	0.00962692
DB01004	-0.0493467	-0.0604176	-0.0429931	-0.0649381	-0.044767	-0.0167445	-0.143133	0.101752	0.090031	-0.0336161	0.125745	-0.0722519	0.00849717	-0.198444	0.00387057	-0.108084	0.0194851	0.12367	0.0537829	0.0408101	-0.121566	-0.0855095	-0.171091	-0.104491	-0.107562	0.024248	-0.151514	-0.0204269	0.103191	-0.0113293	0.0803562	0.0492821	-0.0712423	-0.16404	-0.13579	-0.034208	-0.00794769	0.098804	-0.00932684	0.0486517	0.0564496	0.205923	-0.0304641	-0.105993	-0.00580485	-0.0893085	-0.147431	0.149173	-0.134781	0.0182773	0.091964	0.120107	0.054093	0.00771079	-0.0920168	-0.104414	-0.188956	-0.13111	-0.145876	-0.0961851	0.0743362	-0.0618765	-0.0597063	0.0981606	-0.00252379	0.206833	-0.0906953	-0.0326447	-0.0556297	0.0705952	-0.0508567	-0.0242949	0.0790609	0.075747	-0.0285579	0.182197	0.0282722	0.00253849	-0.160635	-0.156225	-0.0634638	-0.0241041	-0.0224679	-0.059899	-0.053428	0.0149187	-0.0414981	0.0463423	-0.0175101	-0.0129089	0.0548308	-0.101039	0.0160456	0.0923745	0.13973	0.142865	-0.0819563	0.0472458	0.0076048	-0.0175562
DB01005	-0.0649197	-0.0605152	-0.0571193	-0.045677	-0.0255626	0.00997489	-0.131716	0.095524	0.0307178	-0.0648217	0.132493	-0.0391803	-0.0100388	-0.18549	-0.0133906	-0.114328	0.0196221	0.110603	0.0395866	0.0050785	-0.106818	-0.0613685	-0.105334	-0.0972336	-0.0773075	-0.0699603	-0.155867	-0.0498168	0.0903312	-0.0179487	0.0485125	0.0224305	-0.062933	-0.181538	-0.110048	-0.0325962	-0.00495708	0.0988796	-0.0132651	0.051596	0.0538541	0.150472	-0.0613456	-0.127646	-0.0126724	-0.0755124	-0.144191	0.143513	-0.143386	0.0246651	0.0817845	0.133607	0.0392425	-0.0261008	-0.0706541	-0.0893945	-0.152936	-0.111888	-0.166205	-0.0852986	0.0521529	-0.0262537	-0.0391219	0.0865922	-0.0512706	0.222014	-0.0895992	-0.0343089	-0.0536691	0.059361	-0.0520399	-0.0442178	0.0848468	0.0462198	-0.0541722	0.157992	-0.0124274	-0.0477085	-0.166817	-0.153022	-0.038671	0.0131636	-0.0798392	-0.0147241	-0.0765543	0.0302999	0.0123968	0.031253	-0.0377921	-0.00485775	0.061186	-0.107276	0.0395335	0.0697448	0.125669	0.0762386	-0.0729456	0.00930238	-0.0270655	0.0142047
DB00571	-0.103406	-0.100161	0.0113988	-0.0549309	-0.0499854	0.0198412	-0.0548514	0.115217	0.0765909	-0.0260056	0.14034	-0.0578817	-0.0415091	-0.204669	0.0520421	-0.125249	-0.00360279	0.111028	0.0608158	0.00277334	-0.104223	-0.00268674	-0.122303	-0.138422	-0.118052	-0.0305429	-0.133686	-0.0246523	0.120544	-0.0255868	0.0741505	0.0194421	-0.0466331	-0.197502	-0.110573	0.00334084	0.0498037	0.0792679	-0.0381068	-0.00674419	0.000771733	0.174174	-0.0500249	-0.0946757	-0.0370169	-0.0884787	-0.174664	0.138093	-0.125337	0.0213074	0.106769	0.139809	0.0348727	0.0326719	-0.0980639	-0.140443	-0.176326	-0.136283	-0.176583	-0.103955	0.0329033	-0.0543052	0.000115689	0.130246	-0.0306251	0.19899	-0.124919	-0.0773764	-0.0395805	0.084638	-0.0631864	-0.0365209	0.0856302	0.0359578	-0.0521286	0.179618	0.0364252	-0.00552379	-0.182654	-0.165369	-0.0274298	0.00631266	-0.0739593	-0.0619958	-0.0926449	0.0283829	-0.0324018	0.00759059	-0.0782397	-0.0508619	0.0525454	-0.0985787	0.0381477	0.0581957	0.137622	0.108144	-0.0588638	0.0182526	0.00786072	-0.0129
DB00570	-0.0655793	-0.0700993	0.0277765	-0.0127954	-0.00369891	0.0108996	-0.0566653	0.103182	0.0143435	-0.0395952	0.134203	-0.0419931	0.00352132	-0.169664	0.0328244	-0.118119	0.0561475	0.0824799	0.0790513	0.0327882	-0.124791	-0.00358753	-0.169592	-0.099554	-0.0954926	0.0474804	-0.152542	-0.0243867	0.121335	-0.00747186	0.0680354	0.0449404	-0.0704014	-0.196528	-0.109681	0.00740863	0.0293084	0.0188134	0.0117417	-0.00502382	-0.0239421	0.184908	-0.0515263	-0.1155	-0.0121136	-0.0495343	-0.149113	0.112751	-0.0365414	0.0120752	0.0742276	0.122973	0.0646157	0.0172907	-0.0850516	-0.0691842	-0.213188	-0.152291	-0.170627	-0.0903226	0.0913311	-0.0245328	-0.00438175	0.15054	-0.00794271	0.145877	-0.0978641	-0.0427479	-0.0819017	0.0708952	-0.0722964	-0.0495363	0.0805654	0.0477686	-0.0304924	0.15879	0.0166026	-0.00276268	-0.159468	-0.161795	-0.0173641	-0.0141614	-0.0108566	-0.0460623	-0.0589017	0.0353879	-0.0232874	0.0632588	-0.0512446	-0.0270958	0.0314872	-0.129339	0.00688036	0.0758357	0.127546	0.104134	-0.0958759	0.0722334	0.0163298	-0.0276506
DB00573	-0.0720941	-0.0550519	0.0329458	-0.0600979	0.0334458	0.0212644	-0.1206	0.076201	0.0657483	-0.0670922	0.144363	-0.0799021	-0.0374264	-0.167201	0.0247482	-0.10771	0.0262624	0.107905	0.0587018	0.0650378	-0.109109	-0.0359513	-0.139086	-0.101114	-0.0932395	-0.0478106	-0.0874993	-0.0417868	0.109502	-0.0608285	0.0922804	0.0604594	-0.0568911	-0.179315	-0.101006	-0.0280183	-0.0318183	0.104685	-0.0110201	0.0334378	-0.0449276	0.163068	-0.0486994	-0.140053	-0.0258452	-0.103864	-0.154293	0.134793	-0.100533	0.0413624	0.085732	0.139372	0.0546507	0.00328812	-0.0451846	-0.116857	-0.195202	-0.117946	-0.17571	-0.0636226	0.0914092	-0.0401912	0.0241407	0.112862	-0.0237912	0.174976	-0.0798388	-0.034024	-0.0725243	0.0759026	-0.0601506	-0.0507599	0.0771694	0.0645231	-0.0203515	0.164473	0.0308464	0.00243092	-0.161338	-0.188767	-0.00107052	-0.0126131	-0.0658311	-0.0487797	-0.0611224	0.0224613	-0.0288297	0.0338343	-0.0385	-0.0397743	0.0404854	-0.0913407	0.00183861	0.0767584	0.116357	0.1345	-0.0526357	0.0729314	0.00212678	0.0104833
DB00572	-0.0688438	-0.103173	-0.0333456	-0.0204703	-0.0457437	0.0108471	-0.0790207	0.0752056	0.0592841	-0.0311988	0.146811	-0.0734939	-0.0483007	-0.169849	0.0124267	-0.120778	0.0274737	0.102731	0.0653543	0.0169086	-0.113053	-0.0316819	-0.129266	-0.125697	-0.0968538	0.0386994	-0.136707	-0.036063	0.101007	-0.00994433	0.0830718	0.0753135	-0.0454868	-0.184083	-0.118667	-0.0291074	0.0041488	0.0946078	-0.0225795	0.00932994	0.00225242	0.186229	-0.0565341	-0.0857289	-0.0403418	-0.101223	-0.180558	0.132146	-0.123609	0.0488405	0.0987316	0.139309	0.0371063	-0.0196331	-0.0916282	-0.0995256	-0.156382	-0.119414	-0.172471	-0.0645718	0.118341	-0.0302784	0.0208845	0.106321	-0.0452939	0.194616	-0.116039	-0.0395378	-0.0828247	0.052414	-0.053516	-0.0303398	0.119654	0.0407107	-0.045325	0.186931	0.013677	-0.0423269	-0.168546	-0.188761	-0.0427238	-0.0249649	-0.0485126	-0.0372802	-0.0793159	0.06386	-0.0298919	0.0507497	-0.0598117	0.00896078	0.0570077	-0.132876	0.0209789	0.0589685	0.111854	0.17224	-0.074008	0.0243125	-0.0114889	0.00173584
DB00575	-0.109783	-0.0742366	-0.0508713	-0.0729839	-0.0132731	0.0023037	-0.0855116	0.121798	0.0917042	-0.053555	0.128382	-0.0876521	-0.0520457	-0.19014	0.0402926	-0.133671	0.0105278	0.1236	0.127277	0.0400508	-0.13945	-0.0516088	-0.155869	-0.136038	-0.0859162	0.0373824	-0.128714	-0.0166123	0.109384	-0.0316957	0.0737763	0.0157448	-0.0672819	-0.184645	-0.109905	-0.00203728	-0.0083008	0.107398	-0.00148694	-0.00342863	0.030301	0.216075	-0.0450381	-0.105685	-0.0427748	-0.0828461	-0.149782	0.138024	-0.122146	0.0408534	0.0991725	0.142022	0.0499521	-0.00468834	-0.0760278	-0.106378	-0.187404	-0.11693	-0.157253	-0.088739	0.056938	-0.0681736	-0.0170243	0.169231	-0.0427514	0.180513	-0.0811087	-0.0676268	-0.0698467	0.077901	-0.057149	-0.0373985	0.101083	0.0488253	-0.0460058	0.191968	0.00423254	0.00589767	-0.164797	-0.186326	-0.0219781	-0.00686668	-0.0698488	-0.0599356	-0.090709	0.0321777	-0.0266229	0.0608962	-0.0873082	-0.078213	0.0527088	-0.108723	0.0571406	0.0552642	0.108717	0.0792008	-0.080644	0.0236799	0.00163495	-0.0102802
DB00574	-0.032361	-0.0674755	0.049483	-0.0117986	0.0136478	0.000797705	-0.109846	0.0655017	-0.0134419	-0.0100367	0.120075	-0.0676644	0.00805341	-0.147332	0.00861754	-0.107491	0.0280648	0.0881976	0.030605	0.0346258	-0.100144	-0.00534734	-0.116761	-0.0850426	-0.0793743	-0.00591367	-0.111236	-0.0655593	0.102774	-0.031872	0.0884004	0.0565121	-0.108193	-0.204389	-0.133441	-0.03391	0.000295342	0.0917546	-0.0164579	0.0258472	0.0227261	0.173558	-0.0556952	-0.100885	-0.00358461	-0.0645039	-0.142053	0.12937	-0.0859357	-0.0367808	0.0713019	0.142389	0.0697474	0.0932091	-0.0866951	-0.0692829	-0.151868	-0.105834	-0.181645	-0.0598242	0.0634748	0.0144192	0.0180119	0.0882693	-0.0276084	0.186843	-0.107165	0.0207009	-0.0807469	0.07696	-0.0424995	-0.0947468	0.119811	0.0533881	-0.0618157	0.177328	-0.0512925	-0.0781596	-0.155309	-0.175727	-0.0138834	-0.0127706	-0.0867905	0.0103232	-0.102748	0.0517422	-0.0256437	0.0360263	-0.00479003	-0.0457309	0.0506515	-0.100479	0.0355512	0.0637712	0.103498	0.135901	-0.0883267	0.0572506	-0.0347995	-0.000880281
DB00577	-0.0701957	-0.112887	-0.0237117	-0.0398305	0.0284285	-0.0174392	-0.122601	0.0539638	0.0740659	-0.0365638	0.147514	-0.0552343	-0.0110498	-0.173762	-0.0163045	-0.108539	0.016525	0.11097	0.130902	0.0376184	-0.11078	-0.0317284	-0.128597	-0.0899246	-0.113779	0.0221428	-0.114261	-0.0266589	0.0835065	-6.04844e-05	0.0825855	0.043263	-0.0509076	-0.160429	-0.117046	-0.055992	0.00891877	0.0253179	-0.018787	0.0121155	0.0336038	0.219879	-0.0473983	-0.0972615	0.00436102	-0.0641995	-0.17241	0.130212	-0.111011	0.0347862	0.0822286	0.133815	0.0475432	-0.0168597	-0.0571242	-0.111342	-0.177102	-0.10484	-0.172744	-0.0864108	0.0650097	-0.0360106	0.0269912	0.131746	-0.058713	0.199312	-0.0932162	-0.0369628	-0.0763124	0.0571328	-0.0756167	-0.0313485	0.0906422	0.0855732	-0.000963027	0.165385	0.0046306	-0.00617851	-0.181385	-0.146891	0.0100613	-0.0320522	-0.0460685	-0.0593067	-0.0807739	-0.0225008	-0.035078	0.0227336	-0.0658363	-0.0385703	0.0663035	-0.119711	0.0334696	0.094614	0.125135	0.0390348	-0.0536304	0.0816946	0.0113614	-0.037005
DB00576	-0.0409696	-0.0415045	0.0555042	-0.00865817	-0.0529856	-0.015707	-0.13256	0.118795	0.0213242	-0.0537833	0.127343	-0.0915666	0.0174584	-0.174558	0.0202762	-0.10622	0.0170523	0.104618	0.0530636	-0.0128185	-0.0863656	-0.0807334	-0.131241	-0.0696791	-0.104615	-0.0616603	-0.109745	-0.0711731	0.118939	-0.0120874	0.0960198	0.0481833	-0.0813974	-0.197865	-0.115006	-0.0410308	0.0122469	0.0834423	-0.000583956	0.0675411	-0.044381	0.178898	-0.00859096	-0.10454	0.0445784	-0.0686459	-0.186314	0.122522	-0.114559	0.0235553	0.110905	0.124131	0.0979506	0.00554204	-0.0703822	-0.115964	-0.161005	-0.0887102	-0.16687	-0.0894513	0.087046	-0.0106416	-0.0375498	0.0779027	-0.0139371	0.188193	-0.0946758	-0.0538848	-0.0664291	0.0726307	-0.0444192	-0.078988	0.0610236	0.0542281	-0.049829	0.141712	0.0160636	-0.0586197	-0.145599	-0.160691	-0.00402874	0.00352846	-0.0386896	-0.0548396	-0.0634527	0.00168922	-0.00619659	0.0457512	0.0522159	0.00521096	0.0708188	-0.110275	0.00558468	0.0899463	0.145024	0.0545931	-0.0466995	0.112285	-0.0686199	-0.0452766
DB00751	-0.0623936	-0.0418082	0.0585712	-0.0284006	-0.0181138	0.014851	-0.137446	0.10316	0.00904387	-0.000955356	0.120071	-0.031359	-0.0589505	-0.18718	0.00327114	-0.124991	0.0496922	0.0903137	0.0616338	0.047845	-0.0791801	-0.0424324	-0.153357	-0.067773	-0.0900961	-0.0465527	-0.132106	-0.0512372	0.0985755	-0.0199158	0.0970828	0.057395	-0.0732448	-0.172999	-0.122678	-0.0418373	-0.00905333	0.0378723	-0.00708793	0.0583831	0.0307801	0.229155	-0.0455915	-0.10123	-0.0252206	-0.0977965	-0.187845	0.129192	-0.108477	0.0239461	0.0960127	0.124878	0.0324985	-0.00489992	-0.0717962	-0.0929593	-0.178161	-0.126394	-0.178757	-0.0683822	0.0713333	0.00111212	-0.0324526	0.0743414	-0.0481669	0.175267	-0.119826	0.00337711	-0.0484033	0.0771062	-0.0540567	-0.0675383	0.0968468	0.0588279	-0.0632909	0.155075	-0.0257853	-0.0176119	-0.174539	-0.178406	-0.0097517	-0.0293253	-0.00522668	-0.0481627	-0.0719786	0.0368678	-0.0346811	0.0276878	-0.0133983	-0.0649923	0.0237622	-0.0936893	0.0265825	0.0924441	0.117772	0.0737328	-0.0892316	0.09316	-0.0470749	0.00499932
DB00750	-0.054188	-0.0530932	-0.0492101	-0.0269634	-0.0334346	0.0154599	-0.0985796	0.110863	0.0393073	-0.0610762	0.137612	-0.0563591	-0.0302538	-0.175638	0.00922616	-0.124131	0.0162603	0.137371	0.0947658	0.021415	-0.123057	-0.0339519	-0.11791	-0.0578942	-0.0756807	-0.0165655	-0.103424	-0.0430113	0.0910069	0.00183784	0.0610616	0.0449724	-0.0598657	-0.200307	-0.0647966	-0.0278177	-0.018481	0.0990468	0.00975464	0.00561916	-0.063787	0.13925	-0.0585557	-0.13987	-0.019281	-0.0922728	-0.163258	0.121351	-0.114948	0.0290428	0.0736062	0.0651192	0.0256516	-0.00214223	-0.0583711	-0.0743756	-0.185467	-0.10634	-0.186724	-0.0577647	0.0568835	-0.0350209	-0.00233821	0.107944	-0.0571321	0.187383	-0.0774994	-0.02392	-0.0551651	0.0746397	-0.0575259	-0.0466827	0.083654	0.0606011	-0.0286665	0.157121	-0.00535104	-0.0481812	-0.168474	-0.178984	0.00171856	-0.00186459	-0.0889574	-0.0155206	-0.0759377	0.0573574	-0.0439123	0.0772665	-0.0320415	-0.0233903	0.040021	-0.106289	0.0163095	0.0857668	0.120341	0.205204	-0.0418274	0.0323093	-0.013497	0.0163835
DB00753	-0.0878164	-0.100723	0.042476	-0.00832295	0.00667757	0.0298649	-0.120519	0.110717	0.061627	-0.0648708	0.136339	-0.0555253	0.0104933	-0.190929	0.0198663	-0.128388	-0.0092715	0.104159	0.143034	0.0556983	-0.105749	-0.0889595	-0.117579	-0.0651965	-0.0810512	-0.00951097	-0.10408	-0.0541806	0.0885735	-0.0136778	0.079589	0.0386904	-0.0449347	-0.184738	-0.102512	-0.00982731	0.00482514	0.110877	0.00297636	0.0330294	0.0701757	0.224279	-0.0417733	-0.0960369	-0.0430733	-0.0915365	-0.15543	0.137559	-0.0856405	0.0247225	0.125556	0.122785	0.0582247	-0.0409548	-0.0805048	-0.0720662	-0.213018	-0.130224	-0.187819	-0.0845185	0.048855	-0.0534957	0.0141971	0.125933	-0.00964921	0.240216	-0.091481	-0.0626548	-0.0738036	0.077517	-0.0645633	-0.0465608	0.0722549	0.0333948	-0.0652403	0.186466	-0.00271062	-0.0313989	-0.18142	-0.175485	-0.0165213	-0.015422	-0.0377829	-0.0508364	-0.102933	0.0477866	-0.0203926	0.0159631	-0.0177373	-0.0533373	0.0109841	-0.0845479	0.0468806	0.0796711	0.107473	0.165638	-0.100962	0.0211794	-0.0472428	-0.0184726
