Drug1	Drug2
DB00605	DB00414
DB00605	DB00335
DB00605	DB00887
DB00605	DB01197
DB00605	DB00672
DB00605	DB00390
DB00605	DB00450
DB00605	DB00695
DB00605	DB01067
DB00605	DB01016
DB00605	DB00999
DB00605	DB00808
DB00605	DB00722
DB00605	DB00839
DB00605	DB01124
DB00605	DB00214
DB00605	DB00519
DB00605	DB00384
DB00605	DB00197
DB00605	DB00177
DB00605	DB00959
DB00605	DB00178
DB00605	DB01203
DB00605	DB00421
DB00605	DB00652
DB00605	DB00960
DB00605	DB00727
DB00605	DB00880
DB00605	DB01029
DB00605	DB01351
DB00605	DB00222
DB00605	DB00912
DB00605	DB04830
DB00605	DB00412
DB00605	DB00492
DB00605	DB00491
DB00605	DB00796
DB00605	DB00966
DB00605	DB00436
DB00605	DB00774
DB00605	DB00232
DB00605	DB01324
DB00605	DB01021
DB00605	DB00843
DB00605	DB01097
DB00605	DB00758
DB00605	DB00814
DB00605	DB00731
DB00605	DB00700
DB00605	DB00476
DB00605	DB00275
DB00605	DB01078
DB00605	DB00606
DB00605	DB01120
DB00605	DB02925
DB00605	DB04878
DB00605	DB01252
DB00605	DB00761
DB00605	DB02383
DB00605	DB00612
DB00605	DB01251
DB00605	DB00047
DB00605	DB01609
DB00605	DB00881
DB00605	DB00790
DB00605	DB00876
DB00605	DB01276
DB00605	DB01306
DB00605	DB00046
DB00605	DB01307
DB00605	DB01309
DB00605	DB00331
DB00605	DB01278
DB00605	DB06655
DB02679	DB00898
DB02679	DB01234
DB02679	DB01396
DB02679	DB00390
DB02679	DB00503
DB02679	DB01229
DB02679	DB01174
DB02679	DB00252
DB02679	DB00754
DB02679	DB01078
DB02679	DB00761
DB02679	DB00511
DB01364	DB00668
DB01364	DB00543
DB01364	DB00335
DB01364	DB00887
DB01364	DB00363
DB01364	DB01234
DB01364	DB00390
DB01364	DB00695
DB01364	DB00999
DB01364	DB00808
DB01364	DB00951
DB01364	DB00579
DB01364	DB00277
DB01364	DB00214
DB01364	DB00235
DB01364	DB01168
DB01364	DB00960
DB01364	DB00727
DB01364	DB00883
DB01364	DB01236
DB01364	DB01020
DB01364	DB01021
DB01364	DB00601
DB01364	DB00814
DB01364	DB01380
DB01364	DB01078
DB01364	DB02925
DB01364	DB00561
DB01364	DB00289
DB01364	DB00184
DB00773	DB00755
DB00773	DB00773
DB00773	DB00563
DB00773	DB00552
DB00773	DB00987
DB00773	DB00305
DB00773	DB01045
DB00773	DB00970
DB00773	DB01008
DB00773	DB00564
DB00773	DB00262
DB00773	DB00291
DB00773	DB00515
DB00773	DB01211
DB00773	DB00531
DB00773	DB00851
DB00773	DB01099
DB00773	DB01005
DB00773	DB01181
DB00773	DB01167
DB00773	DB01206
DB00773	DB01042
DB00773	DB00648
DB00773	DB00236
DB00773	DB06810
DB00773	DB01168
DB00773	DB01229
DB00773	DB01174
DB00773	DB00252
DB00773	DB00683
DB00773	DB00482
DB00773	DB04572
DB00773	DB00544
DB00773	DB01128
DB00773	DB00293
DB00773	DB00650
DB00773	DB01101
DB00773	DB00349
DB00773	DB01072
DB00773	DB00958
DB00773	DB00242
DB00773	DB00619
DB00773	DB00309
DB00773	DB00526
DB00773	DB01073
DB00773	DB00317
DB00773	DB01169
DB00773	DB00276
DB00773	DB00441
DB00773	DB00444
DB00773	DB00261
DB00773	DB00928
DB00773	DB00047
DB00773	DB01254
DB00773	DB01262
DB00773	DB01609
DB00773	DB00997
DB00773	DB01259
DB00773	DB01196
DB00773	DB01306
DB00773	DB00046
DB00773	DB01307
DB00773	DB01309
DB00773	DB04845
DB00773	DB01033
DB00773	DB01280
DB00773	DB00428
DB00773	DB06287
DB00773	DB01268
DB00773	DB06717
DB00773	DB00762
DB00773	DB00361
DB01050	DB00278
DB01050	DB00365
DB01050	DB01240
DB01050	DB00945
DB01050	DB00554
DB01050	DB00822
DB01050	DB00563
DB01050	DB00091
DB01050	DB00537
DB01050	DB01059
DB01050	DB00414
DB01050	DB00335
DB01050	DB00887
DB01050	DB01197
DB01050	DB01136
DB01050	DB00672
DB01050	DB00257
DB01050	DB00390
DB01050	DB00975
DB01050	DB00450
DB01050	DB00467
DB01050	DB00903
DB01050	DB00196
DB01050	DB00695
DB01050	DB01067
DB01050	DB01016
DB01050	DB00999
DB01050	DB00808
DB01050	DB00951
DB01050	DB01167
DB01050	DB01026
DB01050	DB00722
DB01050	DB00839
DB01050	DB01124
DB01050	DB00214
DB01050	DB00519
DB01050	DB00384
DB01050	DB00177
DB01050	DB00959
DB01050	DB00916
DB01050	DB00495
DB01050	DB00178
DB01050	DB01203
DB01050	DB00421
DB01050	DB01138
DB01050	DB01165
DB01050	DB00652
DB01050	DB00960
DB01050	DB00727
DB01050	DB00880
DB01050	DB01029
DB01050	DB01351
DB01050	DB00582
DB01050	DB01208
DB01050	DB00222
DB01050	DB00912
DB01050	DB00492
DB01050	DB00796
DB01050	DB00966
DB01050	DB00436
DB01050	DB00774
DB01050	DB00232
DB01050	DB01324
DB01050	DB01021
DB01050	DB00843
DB01050	DB01097
DB01050	DB00758
DB01050	DB00472
DB01050	DB00639
DB01050	DB01110
DB01050	DB00239
DB01050	DB00251
DB01050	DB01007
DB01050	DB00814
DB01050	DB00731
DB01050	DB00700
DB01050	DB00476
DB01050	DB01078
DB01050	DB00606
DB01050	DB01120
DB01050	DB02925
DB01050	DB00718
DB01050	DB04576
DB01050	DB00569
DB01050	DB01252
DB01050	DB01166
DB01050	DB06729
DB01050	DB00761
DB01050	DB00487
DB01050	DB00978
DB01050	DB01193
DB01050	DB00612
DB01050	DB00264
DB01050	DB01104
DB01050	DB00715
DB01050	DB01214
DB01050	DB01251
DB01050	DB01405
DB01050	DB01155
DB01050	DB01263
DB01050	DB00009
DB01050	DB01609
DB01050	DB00881
DB01050	DB00790
DB01050	DB00266
DB01050	DB01127
DB01050	DB04861
DB01050	DB01297
DB01050	DB06209
DB01050	DB00031
DB01050	DB01418
DB01050	DB06695
DB01050	DB08807
DB01050	DB08808
DB01050	DB00215
DB01050	DB08816
DB00554	DB00741
DB00554	DB00945
DB00554	DB00788
DB00554	DB00605
DB00554	DB01050
DB00554	DB00554
DB00554	DB00861
DB00554	DB01009
DB00554	DB00328
DB00554	DB00563
DB00554	DB00784
DB00554	DB00091
DB00554	DB01045
DB00554	DB00335
DB00554	DB00443
DB00554	DB01222
DB00554	DB00887
DB00554	DB01197
DB00554	DB01211
DB00554	DB01234
DB00554	DB01396
DB00554	DB00390
DB00554	DB00450
DB00554	DB00749
DB00554	DB01047
DB00554	DB00846
DB00554	DB00712
DB00554	DB00695
DB00554	DB01016
DB00554	DB00999
DB00554	DB00808
DB00554	DB00722
DB00554	DB00214
DB00554	DB00519
DB00554	DB00620
DB00554	DB00384
DB00554	DB00177
DB00554	DB00959
DB00554	DB00178
DB00554	DB00461
DB00554	DB00503
DB00554	DB01399
DB00554	DB01203
DB00554	DB00421
DB00554	DB00991
DB00554	DB00860
DB00554	DB00652
DB00554	DB01174
DB00554	DB00812
DB00554	DB00252
DB00554	DB00960
DB00554	DB00727
DB00554	DB00880
DB00554	DB01029
DB00554	DB01351
DB00554	DB01398
DB00554	DB00482
DB00554	DB00533
DB00554	DB00222
DB00554	DB00492
DB00554	DB00796
DB00554	DB00966
DB00554	DB00436
DB00554	DB00774
DB00554	DB00232
DB00554	DB01324
DB00554	DB01021
DB00554	DB00843
DB00554	DB00394
DB00554	DB01097
DB00554	DB00758
DB00554	DB00472
DB00554	DB01128
DB00554	DB00573
DB00554	DB00814
DB00554	DB04743
DB00554	DB00700
DB00554	DB00476
DB00554	DB00275
DB00554	DB01078
DB00554	DB00349
DB00554	DB00606
DB00554	DB01013
DB00554	DB01072
DB00554	DB00223
DB00554	DB00324
DB00554	DB00288
DB00554	DB00663
DB00554	DB02266
DB00554	DB02925
DB00554	DB00588
DB00554	DB00469
DB00554	DB00240
DB00554	DB00591
DB00554	DB06725
DB00554	DB00761
DB00554	DB00838
DB00554	DB00939
DB00554	DB00612
DB00554	DB01104
DB00554	DB00715
DB00554	DB01609
DB00554	DB01260
DB00554	DB01628
DB00554	DB01283
DB00554	DB00881
DB00554	DB00790
DB00554	DB00266
DB00554	DB01259
DB00554	DB00876
DB00554	DB06802
DB00554	DB06717
DB00554	DB00511
DB00554	DB01418
DB00554	DB00215
DB00626	DB00316
DB00626	DB00728
DB00626	DB00083
DB00626	DB01169
DB00626	DB06149
DB00626	DB00042
DB00136	DB01164
DB00136	DB00136
DB00136	DB00390
DB00136	DB00999
DB00136	DB00860
DB00136	DB01174
DB00136	DB00252
DB00136	DB00880
DB00136	DB00436
DB00136	DB00774
DB00136	DB00232
DB00136	DB01324
DB00136	DB01021
DB00136	DB00258
DB00136	DB00326
DB00136	DB00653
DB00136	DB02300
DB00136	DB01377
DB00136	DB01078
DB00136	DB00606
DB00136	DB01436
DB00136	DB06285
DB00861	DB00945
DB00861	DB00554
DB00861	DB00563
DB00861	DB00091
DB00861	DB00335
DB00861	DB00887
DB00861	DB01197
DB00861	DB00695
DB00861	DB00999
DB00861	DB00808
DB00861	DB00722
DB00861	DB00214
DB00861	DB00519
DB00861	DB00384
DB00861	DB00177
DB00861	DB00959
DB00861	DB01203
DB00861	DB00421
DB00861	DB00960
DB00861	DB00727
DB00861	DB01029
DB00861	DB00796
DB00861	DB00966
DB00861	DB01021
DB00861	DB00843
DB00861	DB00758
DB00861	DB00814
DB00861	DB00700
DB00861	DB00476
DB00861	DB01544
DB00861	DB01558
DB00861	DB02925
DB00861	DB00761
DB00861	DB00612
DB00861	DB01609
DB00822	DB00599
DB00822	DB01354
DB00822	DB00898
DB00822	DB01050
DB00822	DB01234
DB00822	DB01396
DB00822	DB00390
DB00822	DB00712
DB00822	DB00951
DB00822	DB00277
DB00822	DB00916
DB00822	DB00503
DB00822	DB00418
DB00822	DB00794
DB00822	DB01229
DB00822	DB00312
DB00822	DB01174
DB00822	DB00252
DB00822	DB01351
DB00822	DB01352
DB00822	DB00849
DB00822	DB00754
DB00822	DB00758
DB00822	DB01355
DB00822	DB01078
DB00822	DB00463
DB00822	DB01166
DB00822	DB01303
DB00822	DB00761
DB00822	DB01353
DB00822	DB00266
DB00822	DB00474
DB00822	DB00511
DB00822	DB01418
DB01009	DB00365
DB01009	DB01240
DB01009	DB00945
DB01009	DB00554
DB01009	DB00563
DB01009	DB00091
DB01009	DB00537
DB01009	DB01059
DB01009	DB00335
DB01009	DB00887
DB01009	DB01197
DB01009	DB00672
DB01009	DB00390
DB01009	DB00975
DB01009	DB00450
DB01009	DB00467
DB01009	DB00695
DB01009	DB01016
DB01009	DB00999
DB01009	DB00808
DB01009	DB00722
DB01009	DB00214
DB01009	DB00519
DB01009	DB00384
DB01009	DB00177
DB01009	DB00959
DB01009	DB00178
DB01009	DB01203
DB01009	DB00421
DB01009	DB01165
DB01009	DB00652
DB01009	DB00960
DB01009	DB00727
DB01009	DB00880
DB01009	DB01029
DB01009	DB01351
DB01009	DB01208
DB01009	DB00222
DB01009	DB00492
DB01009	DB00796
DB01009	DB00966
DB01009	DB00436
DB01009	DB00774
DB01009	DB00232
DB01009	DB01324
DB01009	DB01021
DB01009	DB00843
DB01009	DB01097
DB01009	DB00758
DB01009	DB00472
DB01009	DB00814
DB01009	DB00700
DB01009	DB00476
DB01009	DB00275
DB01009	DB01078
DB01009	DB00606
DB01009	DB02925
DB01009	DB04576
DB01009	DB01166
DB01009	DB00761
DB01009	DB00487
DB01009	DB00978
DB01009	DB00612
DB01009	DB01104
DB01009	DB00715
DB01009	DB01405
DB01009	DB01155
DB01009	DB01609
DB01009	DB00881
DB01009	DB00790
DB01009	DB00266
DB01009	DB00876
DB01009	DB06209
DB01009	DB01418
DB01009	DB00215
DB01009	DB08816
DB00518	DB00564
DB00518	DB00503
DB00518	DB01058
DB00518	DB01174
DB00518	DB00252
DB00502	DB01063
DB00502	DB00599
DB00502	DB01354
DB00502	DB01235
DB00502	DB00898
DB00502	DB00668
DB00502	DB00446
DB00502	DB00572
DB00502	DB00502
DB00502	DB00747
DB00502	DB00199
DB00502	DB00091
DB00502	DB00537
DB00502	DB01059
DB00502	DB01045
DB00502	DB00404
DB00502	DB00543
DB00502	DB00517
DB00502	DB00181
DB00502	DB00564
DB00502	DB00475
DB00502	DB00477
DB00502	DB01211
DB00502	DB01068
DB00502	DB00363
DB00502	DB00829
DB00502	DB00501
DB00502	DB01075
DB00502	DB00450
DB00502	DB01215
DB00502	DB00813
DB00502	DB00196
DB00502	DB00690
DB00502	DB00801
DB00502	DB00951
DB00502	DB01167
DB00502	DB01026
DB00502	DB00186
DB00502	DB00231
DB00502	DB00679
DB00502	DB00371
DB00502	DB00897
DB00502	DB00508
DB00502	DB00726
DB00502	DB00197
DB00502	DB00809
DB00502	DB00423
DB00502	DB01403
DB00502	DB00744
DB00502	DB00863
DB00502	DB00615
DB00502	DB00734
DB00502	DB00503
DB00502	DB01232
DB00502	DB00418
DB00502	DB00238
DB00502	DB00334
DB00502	DB01589
DB00502	DB00842
DB00502	DB01062
DB00502	DB01588
DB00502	DB00794
DB00502	DB00433
DB00502	DB01069
DB00502	DB00652
DB00502	DB00312
DB00502	DB00850
DB00502	DB01174
DB00502	DB00252
DB00502	DB00633
DB00502	DB00727
DB00502	DB00985
DB00502	DB00962
DB00502	DB01595
DB00502	DB01437
DB00502	DB00776
DB00502	DB00273
DB00502	DB00909
DB00502	DB00986
DB00502	DB01189
DB00502	DB01236
DB00502	DB00818
DB00502	DB00683
DB00502	DB00977
DB00502	DB01351
DB00502	DB04833
DB00502	DB00413
DB00502	DB01100
DB00502	DB06144
DB00502	DB00482
DB00502	DB00582
DB00502	DB00834
DB00502	DB00800
DB00502	DB01036
DB00502	DB00283
DB00502	DB00628
DB00502	DB01352
DB00502	DB00849
DB00502	DB00189
DB00502	DB00462
DB00502	DB01233
DB00502	DB01041
DB00502	DB00810
DB00502	DB01239
DB00502	DB00472
DB00502	DB01110
DB00502	DB00701
DB00502	DB00625
DB00502	DB01217
DB00502	DB01128
DB00502	DB00675
DB00502	DB00248
DB00502	DB00875
DB00502	DB01355
DB00502	DB00976
DB00502	DB00209
DB00502	DB00392
DB00502	DB01107
DB00502	DB01238
DB00502	DB01146
DB00502	DB00476
DB00502	DB00391
DB00502	DB00559
DB00502	DB01544
DB00502	DB01321
DB00502	DB00872
DB00502	DB01558
DB00502	DB00349
DB00502	DB08811
DB00502	DB01553
DB00502	DB01072
DB00502	DB06262
DB00502	DB01545
DB00502	DB01563
DB00502	DB01361
DB00502	DB01071
DB00502	DB00920
DB00502	DB01567
DB00502	DB01198
DB00502	DB00463
DB00502	DB01601
DB00502	DB00619
DB00502	DB01551
DB00502	DB01608
DB00502	DB01547
DB00502	DB00496
DB00502	DB01184
DB00502	DB01476
DB00502	DB00427
DB00502	DB00745
DB00502	DB00340
DB00502	DB01166
DB00502	DB00317
DB00502	DB00725
DB00502	DB00484
DB00502	DB01169
DB00502	DB00408
DB00502	DB00661
DB00502	DB01104
DB00502	DB00777
DB00502	DB00715
DB00502	DB00857
DB00502	DB01263
DB00502	DB01171
DB00502	DB06700
DB00502	DB01614
DB00502	DB01353
DB00502	DB04842
DB00502	DB00933
DB00502	DB00230
DB00502	DB00546
DB00502	DB01118
DB00502	DB01200
DB00502	DB01264
DB00502	DB01609
DB00502	DB00997
DB00502	DB01259
DB00502	DB00474
DB00502	DB01267
DB00502	DB05271
DB00502	DB01268
DB00502	DB06717
DB00502	DB00714
DB00502	DB01156
DB00502	DB01611
DB00502	DB00589
DB00502	DB01621
DB00502	DB00420
DB00502	DB01622
DB00502	DB05521
DB00502	DB08816
DB00747	DB01235
DB00747	DB00502
DB00747	DB00404
DB00747	DB00543
DB00747	DB00181
DB00747	DB00564
DB00747	DB00475
DB00747	DB01068
DB00747	DB00363
DB00747	DB00829
DB00747	DB00390
DB00747	DB00450
DB00747	DB01215
DB00747	DB00813
DB00747	DB00951
DB00747	DB00186
DB00747	DB00897
DB00747	DB00423
DB00747	DB00734
DB00747	DB00334
DB00747	DB01589
DB00747	DB00794
DB00747	DB00545
DB00747	DB00652
DB00747	DB00850
DB00747	DB01174
DB00747	DB00985
DB00747	DB01595
DB00747	DB00273
DB00747	DB01189
DB00747	DB01236
DB00747	DB00818
DB00747	DB00683
DB00747	DB01351
DB00747	DB00413
DB00747	DB01100
DB00747	DB00370
DB00747	DB00185
DB00747	DB00283
DB00747	DB00843
DB00747	DB01233
DB00747	DB01041
DB00747	DB00083
DB00747	DB00392
DB00747	DB01238
DB00747	DB01146
DB00747	DB00476
DB00747	DB00391
DB00747	DB01544
DB00747	DB01078
DB00747	DB01558
DB00747	DB00349
DB00747	DB08811
DB00747	DB01553
DB00747	DB01545
DB00747	DB01071
DB00747	DB00920
DB00747	DB01567
DB00747	DB01198
DB00747	DB01551
DB00747	DB01608
DB00747	DB01547
DB00747	DB01184
DB00747	DB01476
DB00747	DB00427
DB00747	DB00340
DB00747	DB00761
DB00747	DB00484
DB00747	DB00230
DB00747	DB00042
DB00747	DB00989
DB00747	DB01267
DB00747	DB05271
DB00553	DB00553
DB00553	DB01063
DB00553	DB04571
DB00553	DB00365
DB00553	DB00553
DB00553	DB00563
DB00553	DB00537
DB00553	DB00759
DB00553	DB00400
DB00553	DB01059
DB00553	DB00316
DB00553	DB00414
DB00553	DB00477
DB00553	DB00672
DB00553	DB00531
DB00553	DB00618
DB00553	DB00467
DB00553	DB01067
DB00553	DB01016
DB00553	DB00999
DB00553	DB00679
DB00553	DB00839
DB00553	DB01124
DB00553	DB00508
DB00553	DB01403
DB00553	DB00795
DB00553	DB01165
DB00553	DB00433
DB00553	DB00850
DB00553	DB00880
DB00553	DB01085
DB00553	DB01299
DB00553	DB00544
DB00553	DB01208
DB00553	DB00222
DB00553	DB00912
DB00553	DB00436
DB00553	DB00774
DB00553	DB00232
DB00553	DB01324
DB00553	DB01021
DB00553	DB01006
DB00553	DB00573
DB00553	DB00814
DB00553	DB04743
DB00553	DB00731
DB00553	DB00460
DB00553	DB00606
DB00553	DB01071
DB00553	DB01608
DB00553	DB02266
DB00553	DB01120
DB00553	DB04576
DB00553	DB00469
DB00553	DB01252
DB00553	DB06725
DB00553	DB01301
DB00553	DB00487
DB00553	DB00978
DB00553	DB00939
DB00553	DB01251
DB00553	DB01405
DB00553	DB01155
DB00553	DB01614
DB00553	DB00933
DB00553	DB00184
DB00553	DB01628
DB00553	DB01283
DB00553	DB01017
DB00553	DB01621
DB00553	DB00420
DB00553	DB01622
DB00199	DB00783
DB00199	DB00502
DB00199	DB00091
DB00199	DB01045
DB00199	DB00316
DB00199	DB00443
DB00199	DB01222
DB00199	DB00564
DB00199	DB01211
DB00199	DB00363
DB00199	DB01234
DB00199	DB00501
DB00199	DB00390
DB00199	DB00280
DB00199	DB01023
DB00199	DB00813
DB00199	DB00196
DB00199	DB01047
DB00199	DB00846
DB00199	DB01167
DB00199	DB00455
DB00199	DB00277
DB00199	DB00620
DB00199	DB00897
DB00199	DB00959
DB00199	DB00549
DB00199	DB00615
DB00199	DB00503
DB00199	DB00641
DB00199	DB00238
DB00199	DB00860
DB00199	DB01229
DB00199	DB01174
DB00199	DB00252
DB00199	DB00683
DB00199	DB01100
DB00199	DB00370
DB00199	DB01394
DB00199	DB00185
DB00199	DB00843
DB00199	DB00353
DB00199	DB00394
DB00199	DB00728
DB00199	DB01128
DB00199	DB01006
DB00199	DB01380
DB00199	DB00248
DB00199	DB00700
DB00199	DB01238
DB00199	DB01078
DB00199	DB00349
DB00199	DB01013
DB00199	DB01072
DB00199	DB00223
DB00199	DB01198
DB00199	DB00288
DB00199	DB04942
DB00199	DB00619
DB00199	DB00663
DB00199	DB01410
DB00199	DB00588
DB00199	DB00240
DB00199	DB00591
DB00199	DB01166
DB00199	DB01098
DB00199	DB00216
DB00199	DB00317
DB00199	DB00820
DB00199	DB01303
DB00199	DB01169
DB00199	DB00203
DB00199	DB01049
DB00199	DB01609
DB00199	DB01126
DB00199	DB01259
DB00199	DB01276
DB00199	DB06287
DB00199	DB01268
DB00199	DB06717
DB00328	DB01240
DB00328	DB00945
DB00328	DB00554
DB00328	DB00563
DB00328	DB00091
DB00328	DB00335
DB00328	DB00887
DB00328	DB01197
DB00328	DB01136
DB00328	DB00310
DB00328	DB00390
DB00328	DB00975
DB00328	DB00450
DB00328	DB00903
DB00328	DB00695
DB00328	DB01016
DB00328	DB00999
DB00328	DB00808
DB00328	DB00722
DB00328	DB01124
DB00328	DB00214
DB00328	DB00519
DB00328	DB00384
DB00328	DB00177
DB00328	DB00959
DB00328	DB00178
DB00328	DB00524
DB00328	DB01203
DB00328	DB00421
DB00328	DB01325
DB00328	DB01032
DB00328	DB00652
DB00328	DB00960
DB00328	DB00727
DB00328	DB00880
DB00328	DB01029
DB00328	DB01351
DB00328	DB00222
DB00328	DB00492
DB00328	DB00796
DB00328	DB00966
DB00328	DB00436
DB00328	DB00562
DB00328	DB00774
DB00328	DB00232
DB00328	DB01324
DB00328	DB01021
DB00328	DB00843
DB00328	DB01097
DB00328	DB00758
DB00328	DB00814
DB00328	DB00700
DB00328	DB00476
DB00328	DB00275
DB00328	DB01078
DB00328	DB00606
DB00328	DB02925
DB00328	DB00745
DB00328	DB00569
DB00328	DB01166
DB00328	DB00761
DB00328	DB01193
DB00328	DB00612
DB00328	DB00264
DB00328	DB01214
DB00328	DB01609
DB00328	DB00881
DB00328	DB00790
DB00328	DB00876
DB00328	DB04861
DB00328	DB01297
DB00328	DB06209
DB00328	DB06695
DB00328	DB08807
DB00328	DB08808
DB00328	DB08816
DB00563	DB00599
DB00563	DB01354
DB00563	DB00446
DB00563	DB00945
DB00563	DB00788
DB00563	DB00605
DB00563	DB00773
DB00563	DB01050
DB00563	DB00554
DB00563	DB00861
DB00563	DB01009
DB00563	DB00553
DB00563	DB00328
DB00563	DB00440
DB00563	DB00784
DB00563	DB00987
DB00563	DB00091
DB00563	DB00537
DB00563	DB00759
DB00563	DB00305
DB00563	DB01045
DB00563	DB00970
DB00563	DB00414
DB00563	DB00995
DB00563	DB00993
DB00563	DB00564
DB00563	DB00672
DB00563	DB00515
DB00563	DB00257
DB00563	DB00531
DB00563	DB00851
DB00563	DB00618
DB00563	DB00749
DB00563	DB01099
DB00563	DB00712
DB00563	DB01067
DB00563	DB01016
DB00563	DB01005
DB00563	DB01181
DB00563	DB01167
DB00563	DB00448
DB00563	DB00839
DB00563	DB01124
DB00563	DB00461
DB00563	DB01399
DB00563	DB00418
DB00563	DB01015
DB00563	DB00338
DB00563	DB00991
DB00563	DB00319
DB00563	DB00794
DB00563	DB01032
DB00563	DB01229
DB00563	DB00859
DB00563	DB00312
DB00563	DB01174
DB00563	DB00812
DB00563	DB00252
DB00563	DB00683
DB00563	DB01351
DB00563	DB01398
DB00563	DB00482
DB00563	DB00533
DB00563	DB00582
DB00563	DB00544
DB00563	DB00250
DB00563	DB00222
DB00563	DB01352
DB00563	DB00849
DB00563	DB01097
DB00563	DB00573
DB00563	DB00814
DB00563	DB04743
DB00563	DB01355
DB00563	DB00460
DB00563	DB00650
DB00563	DB01321
DB00563	DB00958
DB00563	DB00463
DB00563	DB02266
DB00563	DB01120
DB00563	DB00469
DB00563	DB00309
DB00563	DB00526
DB00563	DB06725
DB00563	DB01073
DB00563	DB00736
DB00563	DB01053
DB00563	DB00939
DB00563	DB01251
DB00563	DB01353
DB00563	DB00047
DB00563	DB01628
DB00563	DB01283
DB00563	DB01306
DB00563	DB00046
DB00563	DB01307
DB00563	DB01309
DB00563	DB00474
DB00563	DB06802
DB00339	DB01045
DB00339	DB00414
DB00339	DB00672
DB00339	DB00900
DB00339	DB01016
DB00339	DB00951
DB00339	DB01124
DB00339	DB00222
DB00339	DB00912
DB00339	DB00731
DB00339	DB01120
DB00339	DB01252
DB00339	DB00216
DB00440	DB00563
DB00440	DB00091
DB00440	DB00316
DB00440	DB00543
DB00440	DB00390
DB00440	DB00252
DB00440	DB00650
DB00440	DB01078
DB00440	DB01169
DB01285	DB00681
DB01285	DB00819
DB01285	DB00887
DB01285	DB00695
DB01285	DB00999
DB01285	DB00808
DB01285	DB00214
DB01285	DB01021
DB01285	DB02925
DB01285	DB00047
DB01285	DB01306
DB01285	DB00046
DB01285	DB01307
DB01285	DB01309
DB01022	DB00266
DB01022	DB01418
DB00784	DB00945
DB00784	DB00554
DB00784	DB00563
DB00784	DB00091
DB00784	DB00537
DB00784	DB01059
DB00784	DB00335
DB00784	DB00887
DB00784	DB01197
DB00784	DB00390
DB00784	DB00450
DB00784	DB00695
DB00784	DB00999
DB00784	DB00808
DB00784	DB00722
DB00784	DB00214
DB00784	DB00519
DB00784	DB00384
DB00784	DB00177
DB00784	DB00959
DB00784	DB01203
DB00784	DB00421
DB00784	DB01165
DB00784	DB00652
DB00784	DB00960
DB00784	DB00727
DB00784	DB00880
DB00784	DB01029
DB00784	DB01351
DB00784	DB00796
DB00784	DB00966
DB00784	DB00436
DB00784	DB00774
DB00784	DB00232
DB00784	DB01324
DB00784	DB01021
DB00784	DB00843
DB00784	DB01097
DB00784	DB00758
DB00784	DB00814
DB00784	DB00700
DB00784	DB00476
DB00784	DB01078
DB00784	DB00606
DB00784	DB02925
DB00784	DB00761
DB00784	DB00612
DB00784	DB01609
DB00784	DB00266
DB00784	DB01418
DB00552	DB00773
DB00552	DB00987
DB00552	DB00305
DB00552	DB01045
DB00552	DB00970
DB00552	DB00437
DB00552	DB00564
DB00552	DB00515
DB00552	DB00531
DB00552	DB00851
DB00552	DB01099
DB00552	DB01005
DB00552	DB01181
DB00552	DB01167
DB00552	DB00194
DB00552	DB01229
DB00552	DB00683
DB00552	DB00544
DB00552	DB00650
DB00552	DB00958
DB00552	DB00309
DB00552	DB00526
DB00552	DB01073
DB00552	DB00047
DB00552	DB01306
DB00552	DB00046
DB00552	DB01307
DB00552	DB01309
DB00552	DB01280
DB00513	DB00755
DB00513	DB00036
DB00513	DB04942
DB00233	DB00741
DB00233	DB00284
DB00233	DB00414
DB00233	DB00993
DB00233	DB00443
DB00233	DB00672
DB00233	DB01234
DB00233	DB00695
DB00233	DB01016
DB00233	DB01124
DB00233	DB00214
DB00233	DB00620
DB00233	DB00959
DB00233	DB00860
DB00233	DB01032
DB00233	DB00252
DB00233	DB00977
DB00233	DB00222
DB00233	DB00912
DB00233	DB00491
DB00233	DB00754
DB00233	DB00814
DB00233	DB01380
DB00233	DB00731
DB00233	DB01120
DB00233	DB02925
DB00233	DB04878
DB00233	DB01252
DB00233	DB00047
DB00233	DB01276
DB00233	DB01306
DB00233	DB00046
DB00233	DB01307
DB00233	DB01309
DB06777	DB00375
DB06777	DB00627
DB06777	DB00091
DB06777	DB00414
DB06777	DB00672
DB06777	DB00636
DB06777	DB01241
DB06777	DB01067
DB06777	DB01016
DB06777	DB00227
DB06777	DB00839
DB06777	DB01124
DB06777	DB00641
DB06777	DB01599
DB06777	DB01039
DB06777	DB00222
DB06777	DB00912
DB06777	DB00731
DB06777	DB01377
DB06777	DB01393
DB06777	DB01120
DB06777	DB01252
DB06777	DB01098
DB06777	DB00973
DB06777	DB01251
DB00987	DB00755
DB00987	DB00773
DB00987	DB00563
DB00987	DB00552
DB00987	DB00987
DB00987	DB00305
DB00987	DB01045
DB00987	DB00970
DB00987	DB01008
DB00987	DB00564
DB00987	DB00262
DB00987	DB00291
DB00987	DB00515
DB00987	DB00531
DB00987	DB00851
DB00987	DB01234
DB00987	DB01099
DB00987	DB01047
DB00987	DB00846
DB00987	DB01004
DB00987	DB01005
DB00987	DB01181
DB00987	DB01167
DB00987	DB01206
DB00987	DB01042
DB00987	DB00648
DB00987	DB00236
DB00987	DB06810
DB00987	DB00860
DB00987	DB01168
DB00987	DB01229
DB00987	DB00683
