Drug1	Drug2
DB00539	DB00252
DB00252	DB00539
DB00252	DB00541
DB00541	DB00252
DB00252	DB00544
DB00544	DB00252
DB00252	DB00549
DB00549	DB00252
DB00252	DB00554
DB00554	DB00252
DB00555	DB00252
DB00252	DB00555
DB00557	DB00252
DB00252	DB00557
DB00252	DB00563
DB00563	DB00252
DB00252	DB00564
DB00564	DB00252
DB00252	DB00565
DB00565	DB00252
DB00252	DB00570
DB00570	DB00252
DB00582	DB00252
DB00252	DB00582
DB00586	DB00252
DB00252	DB00586
DB00590	DB00252
DB00252	DB00590
DB00593	DB00252
DB00252	DB00593
DB00603	DB00252
DB00252	DB00603
DB00252	DB00608
DB00608	DB00252
DB00612	DB00252
DB00252	DB00612
DB00615	DB00252
DB00252	DB00615
DB00252	DB00619
DB00619	DB00252
DB00252	DB00620
DB00620	DB00252
DB00252	DB00622
DB00622	DB00252
DB00252	DB00625
DB00625	DB00252
DB00252	DB00628
DB00628	DB00252
DB00252	DB00635
DB00635	DB00252
DB00641	DB00252
DB00252	DB00641
DB00252	DB00643
DB00643	DB00252
DB00252	DB00650
DB00650	DB00252
DB00252	DB00653
DB00653	DB00252
DB00656	DB00252
DB00252	DB00656
DB00661	DB00252
DB00252	DB00661
DB00252	DB00665
DB00665	DB00252
DB00252	DB00672
DB00672	DB00252
DB00252	DB00673
DB00673	DB00252
DB00252	DB00675
DB00675	DB00252
DB00678	DB00252
DB00252	DB00678
DB00252	DB00682
DB00682	DB00252
DB00683	DB00252
DB00252	DB00683
DB00687	DB00252
DB00252	DB00687
DB00252	DB00690
DB00690	DB00252
DB00695	DB00252
DB00252	DB00695
DB00700	DB00252
DB00252	DB00700
DB00703	DB00252
DB00252	DB00703
DB00705	DB00252
DB00252	DB00705
DB00252	DB00706
DB00706	DB00252
DB00715	DB00252
DB00252	DB00715
DB00717	DB00252
DB00252	DB00717
DB00252	DB00726
DB00726	DB00252
DB00252	DB00728
DB00728	DB00252
DB00252	DB00731
DB00731	DB00252
DB00732	DB00252
DB00252	DB00732
DB00252	DB00736
DB00736	DB00252
DB00738	DB00252
DB00252	DB00738
DB00741	DB00252
DB00252	DB00741
DB00252	DB00745
DB00745	DB00252
DB00252	DB00750
DB00750	DB00252
DB00252	DB00755
DB00755	DB00252
DB00252	DB00759
DB00759	DB00252
DB00762	DB00252
DB00252	DB00762
DB00765	DB00252
DB00252	DB00765
DB00771	DB00252
DB00252	DB00771
DB00773	DB00252
DB00252	DB00773
DB00776	DB00252
DB00252	DB00776
DB00252	DB00783
DB00783	DB00252
DB00794	DB00252
DB00252	DB00794
DB00252	DB00801
DB00801	DB00252
DB00252	DB00813
DB00813	DB00252
DB00814	DB00252
DB00252	DB00814
DB00819	DB00252
DB00252	DB00819
DB00252	DB00820
DB00820	DB00252
DB00822	DB00252
DB00252	DB00822
DB00823	DB00252
DB00252	DB00823
DB00252	DB00829
DB00829	DB00252
DB00834	DB00252
DB00252	DB00834
DB00252	DB00842
DB00842	DB00252
DB00252	DB00860
DB00860	DB00252
DB00864	DB00252
DB00252	DB00864
DB00252	DB00865
DB00865	DB00252
DB00252	DB00872
DB00872	DB00252
DB00877	DB00252
DB00252	DB00877
DB00883	DB00252
DB00252	DB00883
DB00252	DB00884
DB00884	DB00252
DB00887	DB00252
DB00252	DB00887
DB00897	DB00252
DB00252	DB00897
DB00898	DB00252
DB00252	DB00898
DB00903	DB00252
DB00252	DB00903
DB00252	DB00904
DB00904	DB00252
DB00906	DB00252
DB00252	DB00906
DB00908	DB00252
DB00252	DB00908
DB00909	DB00252
DB00252	DB00909
DB00912	DB00252
DB00252	DB00912
DB00916	DB00252
DB00252	DB00916
DB00252	DB00921
DB00921	DB00252
DB00930	DB00252
DB00252	DB00930
DB00252	DB00932
DB00932	DB00252
DB00252	DB00949
DB00949	DB00252
DB00951	DB00252
DB00252	DB00951
DB00252	DB00956
DB00956	DB00252
DB00252	DB00957
DB00957	DB00252
DB00252	DB00958
DB00958	DB00252
DB00252	DB00959
DB00959	DB00252
DB00252	DB00962
DB00962	DB00252
DB00252	DB00972
DB00972	DB00252
DB00976	DB00252
DB00252	DB00976
DB00252	DB00977
DB00977	DB00252
DB00252	DB00990
DB00990	DB00252
DB00996	DB00252
DB00252	DB00996
DB00997	DB00252
DB00252	DB00997
DB00252	DB01008
DB01008	DB00252
DB01011	DB00252
DB00252	DB01011
DB01015	DB00252
DB00252	DB01015
DB00252	DB01016
DB01016	DB00252
DB00252	DB01017
DB01017	DB00252
DB00252	DB01018
DB01018	DB00252
DB01020	DB00252
DB00252	DB01020
DB01023	DB00252
DB00252	DB01023
DB00252	DB01026
DB01026	DB00252
DB01030	DB00252
DB00252	DB01030
DB01036	DB00252
DB00252	DB01036
DB00252	DB01041
DB01041	DB00252
DB01045	DB00252
DB00252	DB01045
DB00252	DB01054
DB01054	DB00252
DB00252	DB01058
DB01058	DB00252
DB00252	DB01067
DB01067	DB00252
DB00252	DB01068
DB01068	DB00252
DB00252	DB01072
DB01072	DB00252
DB01074	DB00252
DB00252	DB01074
DB01076	DB00252
DB00252	DB01076
DB00252	DB01080
DB01080	DB00252
DB01083	DB00252
DB00252	DB01083
DB01087	DB00252
DB00252	DB01087
DB01095	DB00252
DB00252	DB01095
DB00252	DB01100
DB01100	DB00252
DB01101	DB00252
DB00252	DB01101
DB01104	DB00252
DB00252	DB01104
DB01110	DB00252
DB00252	DB01110
DB01114	DB00252
DB00252	DB01114
DB00252	DB01115
DB01115	DB00252
DB01118	DB00252
DB00252	DB01118
DB01119	DB00252
DB00252	DB01119
DB00252	DB01120
DB01120	DB00252
DB00252	DB01124
DB01124	DB00252
DB00252	DB01129
DB01129	DB00252
DB01132	DB00252
DB00252	DB01132
DB00252	DB01144
DB01144	DB00252
DB01149	DB00252
DB00252	DB01149
DB01159	DB00252
DB00252	DB01159
DB00252	DB01166
DB01166	DB00252
DB01167	DB00252
DB00252	DB01167
DB01171	DB00252
DB00252	DB01171
DB00252	DB01173
DB01173	DB00252
DB01174	DB00252
DB00252	DB01174
DB00252	DB01175
DB01175	DB00252
DB00252	DB01178
DB01178	DB00252
DB00252	DB01181
DB01181	DB00252
DB00252	DB01182
DB01182	DB00252
DB00252	DB01198
DB01198	DB00252
DB01211	DB00252
DB00252	DB01211
DB01215	DB00252
DB00252	DB01215
DB01219	DB00252
DB00252	DB01219
DB01221	DB00252
DB00252	DB01221
DB01223	DB00252
DB00252	DB01223
DB00252	DB01224
DB01224	DB00252
DB01229	DB00252
DB00252	DB01229
DB01232	DB00252
DB00252	DB01232
DB00252	DB01234
DB01234	DB00252
DB01235	DB00252
DB00252	DB01235
DB00252	DB01238
DB01238	DB00252
DB00252	DB01242
DB01242	DB00252
DB00252	DB01244
DB01244	DB00252
DB00252	DB01248
DB01248	DB00252
DB01254	DB00252
DB00252	DB01254
DB01255	DB00252
DB00252	DB01255
DB01259	DB00252
DB00252	DB01259
DB00252	DB01263
DB01263	DB00252
DB01264	DB00252
DB00252	DB01264
DB01267	DB00252
DB00252	DB01267
DB01268	DB00252
DB00252	DB01268
DB01284	DB00252
DB00252	DB01284
DB00252	DB01285
DB01285	DB00252
DB01319	DB00252
DB00252	DB01319
DB01320	DB00252
DB00252	DB01320
DB01327	DB00252
DB00252	DB01327
DB00252	DB01337
DB01337	DB00252
DB01339	DB00252
DB00252	DB01339
DB01356	DB00252
DB00252	DB01356
DB00252	DB01357
DB01357	DB00252
DB01380	DB00252
DB00252	DB01380
DB01395	DB00252
DB00252	DB01395
DB00252	DB01403
DB01403	DB00252
DB01418	DB00252
DB00252	DB01418
DB00252	DB01427
DB01427	DB00252
DB01489	DB00252
DB00252	DB01489
DB01544	DB00252
DB00252	DB01544
DB00252	DB01553
DB01553	DB00252
DB01558	DB00252
DB00252	DB01558
DB01559	DB00252
DB00252	DB01559
DB00252	DB01560
DB01560	DB00252
DB01567	DB00252
DB00252	DB01567
DB00252	DB01576
DB01576	DB00252
DB00252	DB01577
DB01577	DB00252
DB00252	DB01579
DB01579	DB00252
DB00252	DB01583
DB01583	DB00252
DB00252	DB01587
DB01587	DB00252
DB01589	DB00252
DB00252	DB01589
DB01590	DB00252
DB00252	DB01590
DB00252	DB01591
DB01591	DB00252
DB01594	DB00252
DB00252	DB01594
DB01595	DB00252
DB00252	DB01595
DB01601	DB00252
DB00252	DB01601
DB00252	DB01609
DB01609	DB00252
DB00252	DB01621
DB01621	DB00252
DB01624	DB00252
DB00252	DB01624
DB00252	DB01656
DB01656	DB00252
DB04574	DB00252
DB00252	DB04574
DB04825	DB00252
DB00252	DB04825
DB04835	DB00252
DB00252	DB04835
DB00252	DB04839
DB04839	DB00252
DB04841	DB00252
DB00252	DB04841
DB04845	DB00252
DB00252	DB04845
DB00252	DB04855
DB04855	DB00252
DB04868	DB00252
DB00252	DB04868
DB00252	DB04908
DB04908	DB00252
DB00252	DB04938
DB04938	DB00252
DB00252	DB04953
DB04953	DB00252
DB00252	DB05109
DB05109	DB00252
DB00252	DB05239
DB05239	DB00252
DB00252	DB05246
DB05246	DB00252
DB05271	DB00252
DB00252	DB05271
DB00252	DB05294
DB05294	DB00252
DB00252	DB05521
DB05521	DB00252
DB05676	DB00252
DB00252	DB05676
DB05812	DB00252
DB00252	DB05812
DB00252	DB06145
DB06145	DB00252
DB06148	DB00252
DB00252	DB06148
DB06176	DB00252
DB00252	DB06176
DB00252	DB06201
DB06201	DB00252
DB00252	DB06204
DB06204	DB00252
DB00252	DB06207
DB06207	DB00252
DB06212	DB00252
DB00252	DB06212
DB06218	DB00252
DB00252	DB06218
DB06228	DB00252
DB00252	DB06228
DB06237	DB00252
DB00252	DB06237
DB06287	DB00252
DB00252	DB06287
DB00252	DB06290
DB06290	DB00252
DB06335	DB00252
DB00252	DB06335
DB00252	DB06401
DB06401	DB00252
DB00252	DB06413
DB06413	DB00252
DB00252	DB06414
DB06414	DB00252
DB00252	DB06589
DB06589	DB00252
DB00252	DB06603
DB06603	DB00252
DB00252	DB06605
DB06605	DB00252
DB06616	DB00252
DB00252	DB06616
DB00252	DB06626
DB06626	DB00252
DB06636	DB00252
DB00252	DB06636
DB06684	DB00252
DB00252	DB06684
DB00252	DB06695
DB06695	DB00252
DB00252	DB06697
DB06697	DB00252
DB06701	DB00252
DB00252	DB06701
DB06702	DB00252
DB00252	DB06702
DB06706	DB00252
DB00252	DB06706
DB06708	DB00252
DB00252	DB06708
DB00252	DB06717
DB06717	DB00252
DB06772	DB00252
DB00252	DB06772
DB06789	DB00252
DB00252	DB06789
DB00252	DB08811
DB08811	DB00252
DB00252	DB08815
DB08815	DB00252
DB00252	DB08816
DB08816	DB00252
DB08820	DB00252
DB00252	DB08820
DB00252	DB08827
DB08827	DB00252
DB08864	DB00252
DB00252	DB08864
DB08865	DB00252
DB00252	DB08865
DB00252	DB08867
DB08867	DB00252
DB08870	DB00252
DB00252	DB08870
DB08873	DB00252
DB00252	DB08873
DB00252	DB08875
DB08875	DB00252
DB08877	DB00252
DB00252	DB08877
DB00252	DB08881
DB08881	DB00252
DB00252	DB08882
DB08882	DB00252
DB00252	DB08883
DB08883	DB00252
DB08895	DB00252
DB00252	DB08895
DB00252	DB08896
DB08896	DB00252
DB08899	DB00252
DB00252	DB08899
DB08901	DB00252
DB00252	DB08901
DB08903	DB00252
DB00252	DB08903
DB08907	DB00252
DB00252	DB08907
DB08912	DB00252
DB00252	DB08912
DB00252	DB08916
DB08916	DB00252
DB08930	DB00252
DB00252	DB08930
DB08931	DB00252
DB00252	DB08931
DB00252	DB08932
DB08932	DB00252
DB08933	DB00252
DB00252	DB08933
DB00252	DB08934
DB08934	DB00252
DB00252	DB09027
DB09027	DB00252
DB09030	DB00252
DB00252	DB09030
DB00252	DB09034
DB09034	DB00252
DB00252	DB09039
DB09039	DB00252
DB09048	DB00252
DB00252	DB09048
DB09049	DB00252
DB00252	DB09049
DB09053	DB00252
DB00252	DB09053
DB09054	DB00252
DB00252	DB09054
DB09061	DB00252
DB00252	DB09061
DB09063	DB00252
DB00252	DB09063
DB09065	DB00252
DB00252	DB09065
DB00252	DB09068
DB09068	DB00252
DB09071	DB00252
DB00252	DB09071
DB09072	DB00252
DB00252	DB09072
DB09073	DB00252
DB00252	DB09073
DB00252	DB09074
DB09074	DB00252
DB00252	DB09079
DB09079	DB00252
DB09083	DB00252
DB00252	DB09083
DB00252	DB09100
DB09100	DB00252
DB09101	DB00252
DB00252	DB09101
DB09102	DB00252
DB00252	DB09102
DB00252	DB09112
DB09112	DB00252
DB09117	DB00252
DB00252	DB09117
DB00252	DB09118
DB09118	DB00252
DB00252	DB09119
DB09119	DB00252
DB00252	DB09123
DB09123	DB00252
DB00252	DB09128
DB09128	DB00252
DB00252	DB09143
DB09143	DB00252
DB00252	DB09214
DB09214	DB00252
DB09256	DB00252
DB00252	DB09256
DB00252	DB09273
DB09273	DB00252
DB00252	DB09280
DB09280	DB00252
DB09288	DB00252
DB00252	DB09288
DB09291	DB00252
DB00252	DB09291
DB00252	DB09330
DB09330	DB00252
DB09401	DB00252
DB00252	DB09401
DB09547	DB00252
DB00252	DB09547
DB00252	DB09570
DB09570	DB00252
DB00252	DB11256
DB11256	DB00252
DB00266	DB00254
DB00254	DB00266
DB00254	DB00301
DB00301	DB00254
DB00312	DB00254
DB00254	DB00312
DB00319	DB00254
DB00254	DB00319
DB00254	DB00364
DB00364	DB00254
DB00254	DB00415
DB00415	DB00254
DB00254	DB00417
DB00417	DB00254
DB00254	DB00418
DB00418	DB00254
DB00460	DB00254
DB00254	DB00460
DB00474	DB00254
DB00254	DB00474
DB00485	DB00254
DB00254	DB00485
DB00564	DB00254
DB00254	DB00564
DB00578	DB00254
DB00254	DB00578
DB00607	DB00254
DB00254	DB00607
DB00653	DB00254
DB00254	DB00653
DB00254	DB00657
DB00657	DB00254
DB00254	DB00707
DB00707	DB00254
DB00713	DB00254
DB00254	DB00713
DB00739	DB00254
DB00254	DB00739
DB00254	DB00794
DB00794	DB00254
DB00881	DB00254
DB00254	DB00881
DB00254	DB00893
DB00893	DB00254
DB00930	DB00254
DB00254	DB00930
DB00948	DB00254
DB00254	DB00948
DB00254	DB01000
DB01000	DB00254
DB01045	DB00254
DB00254	DB01045
DB00254	DB01053
DB01053	DB00254
DB00254	DB01060
DB01060	DB00254
DB00254	DB01061
DB01061	DB00254
DB01147	DB00254
DB00254	DB01147
DB01163	DB00254
DB00254	DB01163
DB00254	DB01174
DB01174	DB00254
DB01294	DB00254
DB00254	DB01294
DB01320	DB00254
DB00254	DB01320
DB01351	DB00254
DB00254	DB01351
DB01353	DB00254
DB00254	DB01353
DB00254	DB01354
DB01354	DB00254
DB01355	DB00254
DB00254	DB01355
DB01377	DB00254
DB00254	DB01377
DB01602	DB00254
DB00254	DB01602
DB01603	DB00254
DB00254	DB01603
DB01604	DB00254
DB00254	DB01604
DB00254	DB01605
DB01605	DB00254
DB01607	DB00254
DB00254	DB01607
DB05528	DB00254
DB00254	DB05528
DB00254	DB06723
DB06723	DB00254
DB00254	DB06724
DB06724	DB00254
DB00254	DB08795
DB08795	DB00254
DB09146	DB00254
DB00254	DB09146
DB09267	DB00254
DB00254	DB09267
DB00254	DB09268
DB09268	DB00254
DB09275	DB00254
DB00254	DB09275
DB11354	DB00254
DB00254	DB11354
DB00255	DB00323
DB00323	DB00255
DB00494	DB00255
DB00255	DB00494
DB00255	DB01235
DB01235	DB00255
DB00393	DB00257
DB00257	DB00393
DB00613	DB00257
DB00257	DB00613
DB00697	DB00257
DB00257	DB00697
DB00864	DB00257
DB00257	DB00864
DB00257	DB00877
DB00877	DB00257
DB00257	DB00956
DB00956	DB00257
DB01100	DB00257
DB00257	DB01100
DB00257	DB01238
DB01238	DB00257
DB00257	DB04908
DB04908	DB00257
DB00257	DB08827
DB08827	DB00257
DB00381	DB00258
DB00258	DB00381
DB00390	DB00258
DB00258	DB00390
DB00865	DB00258
DB00258	DB00865
DB01070	DB00258
DB00258	DB01070
DB01164	DB00258
DB00258	DB01164
DB01212	DB00258
DB00258	DB01212
DB00258	DB01244
DB01244	DB00258
DB00258	DB01427
DB01427	DB00258
DB01576	DB00258
DB00258	DB01576
DB06724	DB00258
DB00258	DB06724
DB00258	DB08826
DB08826	DB00258
DB11093	DB00258
DB00258	DB11093
DB00258	DB11126
DB11126	DB00258
DB00368	DB00289
DB00289	DB00368
DB00388	DB00289
DB00289	DB00388
DB00397	DB00289
DB00289	DB00397
DB00422	DB00289
DB00289	DB00422
DB00289	DB00427
DB00427	DB00289
DB00289	DB00449
DB00449	DB00289
DB00289	DB00472
DB00472	DB00289
DB00289	DB00503
DB00503	DB00289
DB00289	DB00561
DB00561	DB00289
DB00598	DB00289
DB00289	DB00598
DB00289	DB00601
DB00601	DB00289
DB00289	DB00610
DB00610	DB00289
DB00289	DB00651
DB00651	DB00289
DB00289	DB00668
DB00668	DB00289
DB00289	DB00679
DB00679	DB00289
DB00705	DB00289
DB00289	DB00705
DB00715	DB00289
DB00289	DB00715
DB00289	DB00723
DB00723	DB00289
DB00745	DB00289
DB00289	DB00745
DB00752	DB00289
DB00289	DB00752
DB00780	DB00289
DB00289	DB00780
DB00289	DB00816
DB00816	DB00289
DB00830	DB00289
DB00289	DB00830
DB00289	DB00834
DB00834	DB00289
DB00841	DB00289
DB00289	DB00841
DB00852	DB00289
DB00289	DB00852
DB00857	DB00289
DB00289	DB00857
DB00865	DB00289
DB00289	DB00865
DB00289	DB00867
DB00867	DB00289
DB00289	DB00871
DB00871	DB00289
DB00907	DB00289
DB00289	DB00907
DB00289	DB00908
DB00908	DB00289
DB00932	DB00289
DB00289	DB00932
DB00935	DB00289
DB00289	DB00935
DB00937	DB00289
DB00289	DB00937
DB00938	DB00289
DB00289	DB00938
DB00289	DB00983
DB00983	DB00289
DB00988	DB00289
DB00289	DB00988
DB01001	DB00289
DB00289	DB01001
DB00289	DB01012
DB01012	DB00289
DB00289	DB01037
DB01037	DB00289
DB00289	DB01064
DB01064	DB00289
DB01156	DB00289
DB00289	DB01156
DB00289	DB01168
DB01168	DB00289
DB00289	DB01171
DB01171	DB00289
DB00289	DB01193
DB01193	DB00289
DB00289	DB01223
DB01223	DB00289
DB01238	DB00289
DB00289	DB01238
DB01247	DB00289
DB00289	DB01247
DB00289	DB01255
DB01255	DB00289
DB00289	DB01264
DB01264	DB00289
DB00289	DB01274
DB01274	DB00289
DB01288	DB00289
DB00289	DB01288
DB00289	DB01291
DB01291	DB00289
DB00289	DB01364
DB01364	DB00289
DB00289	DB01365
DB01365	DB00289
DB01367	DB00289
DB00289	DB01367
DB01403	DB00289
DB00289	DB01403
DB01407	DB00289
DB00289	DB01407
DB00289	DB01556
DB01556	DB00289
DB00289	DB01576
DB01576	DB00289
DB00289	DB01577
DB01577	DB00289
DB01579	DB00289
DB00289	DB01579
DB05039	DB00289
DB00289	DB05039
DB05812	DB00289
DB00289	DB05812
DB00289	DB06413
DB06413	DB00289
DB06603	DB00289
DB00289	DB06603
DB06701	DB00289
DB00289	DB06701
DB00289	DB06704
DB06704	DB00289
DB06711	DB00289
DB00289	DB06711
DB06714	DB00289
DB00289	DB06714
DB00289	DB09042
DB09042	DB00289
DB09065	DB00289
DB00289	DB09065
DB00289	DB09080
DB09080	DB00289
DB09118	DB00289
DB00289	DB09118
DB00289	DB11124
DB11124	DB00289
DB00337	DB00290
DB00290	DB00337
DB00290	DB00441
DB00441	DB00290
DB00290	DB00864
DB00864	DB00290
DB00290	DB01097
DB01097	DB00290
DB00290	DB01656
DB01656	DB00290
DB06643	DB00290
DB00290	DB06643
DB00290	DB06688
DB06688	DB00290
DB00290	DB08870
DB08870	DB00290
DB00290	DB08895
DB08895	DB00290
DB00290	DB09560
DB09560	DB00290
DB00291	DB00337
DB00337	DB00291
DB00291	DB00363
DB00363	DB00291
DB00291	DB00864
DB00864	DB00291
DB00291	DB01097
DB01097	DB00291
DB01656	DB00291
DB00291	DB01656
DB00291	DB04817
DB04817	DB00291
DB06643	DB00291
DB00291	DB06643
DB06688	DB00291
DB00291	DB06688
DB00291	DB08895
DB08895	DB00291
DB00363	DB00293
DB00293	DB00363
DB00293	DB00650
DB00650	DB00293
DB00293	DB04817
DB04817	DB00293
DB00293	DB11256
DB11256	DB00293
DB00302	DB00294
DB00294	DB00302
DB00294	DB00307
DB00307	DB00294
DB00312	DB00294
DB00294	DB00312
DB00331	DB00294
DB00294	DB00331
DB00294	DB00349
DB00349	DB00294
DB00294	DB00374
DB00374	DB00294
DB00400	DB00294
DB00294	DB00400
DB00414	DB00294
DB00294	DB00414
DB00418	DB00294
DB00294	DB00418
DB00459	DB00294
DB00294	DB00459
DB00294	DB00474
DB00474	DB00294
DB00498	DB00294
DB00294	DB00498
DB00294	DB00555
DB00555	DB00294
DB00559	DB00294
DB00294	DB00559
DB00294	DB00564
DB00564	DB00294
DB00294	DB00569
DB00569	DB00294
DB00294	DB00582
DB00582	DB00294
DB00615	DB00294
DB00294	DB00615
DB00625	DB00294
DB00294	DB00625
DB00672	DB00294
DB00294	DB00672
DB00294	DB00673
DB00673	DB00294
DB00682	DB00294
DB00294	DB00682
DB00776	DB00294
DB00294	DB00776
DB00294	DB00794
DB00794	DB00294
DB00294	DB00834
DB00834	DB00294
DB00912	DB00294
DB00294	DB00912
DB00294	DB00930
DB00930	DB00294
DB00294	DB00932
DB00932	DB00294
DB00294	DB00946
DB00946	DB00294
DB00294	DB00949
DB00949	DB00294
DB00294	DB00974
DB00974	DB00294
DB01016	DB00294
DB00294	DB01016
DB00294	DB01024
DB01024	DB00294
DB01037	DB00294
DB00294	DB01037
DB00294	DB01041
DB01041	DB00294
DB01072	DB00294
DB00294	DB01072
DB00294	DB01109
DB01109	DB00294
DB00294	DB01120
DB01120	DB00294
DB00294	DB01124
DB01124	DB00294
DB01225	DB00294
DB00294	DB01225
DB01232	DB00294
DB00294	DB01232
DB00294	DB01251
DB01251	DB00294
DB01264	DB00294
DB00294	DB01264
DB01276	DB00294
DB00294	DB01276
DB00294	DB01306
DB01306	DB00294
DB00294	DB01307
DB01307	DB00294
DB00294	DB01309
DB01309	DB00294
DB00294	DB01319
DB01319	DB00294
DB01320	DB00294
DB00294	DB01320
DB00294	DB01323
DB01323	DB00294
DB01353	DB00294
DB00294	DB01353
DB01354	DB00294
DB00294	DB01354
DB01355	DB00294
DB00294	DB01355
DB01418	DB00294
DB00294	DB01418
DB01601	DB00294
DB00294	DB01601
DB04272	DB00294
DB00294	DB04272
DB00294	DB04876
DB04876	DB00294
DB00294	DB04908
DB04908	DB00294
DB00294	DB05521
DB05521	DB00294
DB00294	DB06203
DB06203	DB00294
DB00294	DB06206
DB06206	DB00294
DB00294	DB06271
DB06271	DB00294
DB00294	DB06335
DB06335	DB00294
DB00294	DB06404
DB06404	DB00294
DB06480	DB00294
DB00294	DB06480
DB00294	DB06697
DB06697	DB00294
DB06717	DB00294
DB00294	DB06717
DB06779	DB00294
DB00294	DB06779
DB08794	DB00294
DB00294	DB08794
DB08867	DB00294
DB00294	DB08867
DB00294	DB08873
DB08873	DB00294
DB00294	DB08882
DB08882	DB00294
DB00294	DB08883
DB08883	DB00294
DB08907	DB00294
DB00294	DB08907
DB08912	DB00294
DB00294	DB08912
DB08914	DB00294
DB00294	DB08914
DB00294	DB09046
DB09046	DB00294
DB00294	DB09065
DB09065	DB00294
DB00294	DB09119
DB09119	DB00294
DB09280	DB00294
DB00294	DB09280
DB00310	DB00295
DB00295	DB00310
DB00295	DB00311
DB00311	DB00295
DB00318	DB00295
DB00295	DB00318
DB00321	DB00295
DB00295	DB00321
DB00332	DB00295
DB00295	DB00332
DB00295	DB00334
DB00334	DB00295
DB00341	DB00295
DB00295	DB00341
DB00295	DB00344
DB00344	DB00295
DB00295	DB00363
DB00363	DB00295
DB00295	DB00366
DB00366	DB00295
DB00295	DB00370
DB00370	DB00295
DB00295	DB00376
DB00376	DB00295
DB00295	DB00384
DB00384	DB00295
DB00387	DB00295
DB00295	DB00387
DB00405	DB00295
DB00295	DB00405
DB00295	DB00408
DB00408	DB00295
DB00295	DB00413
DB00413	DB00295
DB00420	DB00295
DB00295	DB00420
DB00295	DB00421
DB00421	DB00295
DB00424	DB00295
DB00295	DB00424
DB00295	DB00425
DB00425	DB00295
DB00295	DB00427
DB00427	DB00295
DB00295	DB00433
DB00433	DB00295
DB00295	DB00434
DB00434	DB00295
DB00436	DB00295
DB00295	DB00436
DB00450	DB00295
DB00295	DB00450
DB00295	DB00455
DB00455	DB00295
DB00458	DB00295
DB00295	DB00458
DB00295	DB00470
DB00470	DB00295
DB00295	DB00472
DB00472	DB00295
DB00295	DB00475
DB00475	DB00295
DB00295	DB00477
DB00477	DB00295
DB00295	DB00484
DB00484	DB00295
DB00486	DB00295
DB00295	DB00486
DB00295	DB00496
DB00496	DB00295
DB00295	DB00502
DB00502	DB00295
DB00524	DB00295
DB00295	DB00524
DB00540	DB00295
DB00295	DB00540
DB00295	DB00543
DB00543	DB00295
DB00557	DB00295
DB00295	DB00557
DB00572	DB00295
DB00295	DB00572
DB00594	DB00295
DB00295	DB00594
DB00295	DB00601
DB00601	DB00295
DB00295	DB00606
DB00606	DB00295
DB00611	DB00295
DB00295	DB00611
DB00295	DB00615
DB00615	DB00295
DB00623	DB00295
DB00295	DB00623
DB00295	DB00652
DB00652	DB00295
DB00653	DB00295
DB00295	DB00653
DB00661	DB00295
DB00295	DB00661
DB00295	DB00662
DB00662	DB00295
DB00295	DB00679
DB00679	DB00295
DB00295	DB00695
DB00695	DB00295
DB00700	DB00295
DB00295	DB00700
DB00295	DB00703
DB00703	DB00295
DB00295	DB00704
DB00704	DB00295
DB00715	DB00295
DB00295	DB00715
DB00295	DB00726
DB00726	DB00295
DB00734	DB00295
DB00295	DB00734
DB00737	DB00295
DB00295	DB00737
DB00295	DB00742
DB00742	DB00295
DB00747	DB00295
DB00295	DB00747
DB00295	DB00748
DB00748	DB00295
DB00295	DB00752
DB00752	DB00295
DB00295	DB00758
DB00758	DB00295
DB00765	DB00295
DB00295	DB00765
DB00295	DB00768
DB00768	DB00295
DB00295	DB00771
DB00771	DB00295
DB00295	DB00774
DB00774	DB00295
DB00780	DB00295
DB00295	DB00780
DB00782	DB00295
DB00295	DB00782
DB00804	DB00295
DB00295	DB00804
DB00295	DB00808
DB00808	DB00295
DB00819	DB00295
DB00295	DB00819
DB00831	DB00295
DB00295	DB00831
DB00295	DB00835
DB00835	DB00295
DB00844	DB00295
DB00295	DB00844
DB00295	DB00850
DB00850	DB00295
DB00295	DB00865
DB00865	DB00295
DB00295	DB00875
DB00875	DB00295
DB00295	DB00880
DB00880	DB00295
DB00295	DB00887
DB00887	DB00295
DB00295	DB00898
DB00898	DB00295
DB00903	DB00295
DB00295	DB00903
DB00295	DB00921
DB00921	DB00295
DB00924	DB00295
DB00295	DB00924
DB00934	DB00295
DB00295	DB00934
DB00950	DB00295
DB00295	DB00950
DB00956	DB00295
DB00295	DB00956
DB00295	DB00967
DB00967	DB00295
DB00972	DB00295
DB00295	DB00972
DB00979	DB00295
DB00295	DB00979
DB00985	DB00295
DB00295	DB00985
DB00295	DB00986
DB00986	DB00295
DB00999	DB00295
DB00295	DB00999
DB00295	DB01017
DB01017	DB00295
DB00295	DB01021
DB01021	DB00295
DB01036	DB00295
DB00295	DB01036
DB01037	DB00295
DB00295	DB01037
DB00295	DB01041
DB01041	DB00295
DB01045	DB00295
DB00295	DB01045
DB00295	DB01062
DB01062	DB00295
DB01069	DB00295
DB00295	DB01069
DB01075	DB00295
DB00295	DB01075
DB01081	DB00295
DB00295	DB01081
DB01100	DB00295
DB00295	DB01100
DB01104	DB00295
DB00295	DB01104
DB00295	DB01106
DB01106	DB00295
DB01114	DB00295
DB00295	DB01114
DB00295	DB01142
