,accuracy,average_precision,f1,fold,method,precision,recall,roc_auc,run
1,0.6457868925546144,0.7047542566257704,0.6305510346431062,2.0,Logistic Regression,0.6588921282798834,0.6045474810521623,0.709995668895294,4.0
2,0.6542576905929559,0.7190704185162088,0.6227195329603503,2.0,Random Forest,0.6852248394004282,0.5706642888987963,0.7191450530495727,4.0
0,0.6583042235630359,0.7514434781606908,0.6942313157146917,1.0,Naive Bayes,0.6281820519413731,0.775801841854557,0.7402841067864598,4.0
1,0.6592569069545887,0.7368898069800137,0.6662519440124417,1.0,Logistic Regression,0.6528497409326425,0.680215941568752,0.7287812136926228,4.0
2,0.6798983804382344,0.7604178927873027,0.6677653263019117,1.0,Random Forest,0.6940733127783487,0.6433788504287076,0.7529244314430497,4.0
0,0.688412017167382,0.7426119424633877,0.7142857142857142,0.0,Naive Bayes,0.6595203488372093,0.778969957081545,0.7520948995192396,4.0
1,0.6982832618025752,0.747060912191065,0.6955391944564746,0.0,Logistic Regression,0.7019230769230769,0.6892703862660944,0.761765735231815,4.0
2,0.7064377682403433,0.7696947062993897,0.6837725381414702,0.0,Random Forest,0.7409819639278558,0.6347639484978541,0.7764092173368454,4.0
0,0.6731878088962109,0.7485619050275161,0.7096065873741995,9.0,Naive Bayes,0.6384590055976292,0.7985996705107083,0.7445236654190946,5.0
1,0.6836902800658978,0.7523987427842512,0.6818558409279205,9.0,Logistic Regression,0.6858333333333333,0.6779242174629324,0.7487021609503621,5.0
2,0.6946046128500823,0.7544069777075332,0.673850890697163,9.0,Random Forest,0.7229825389334592,0.6309719934102141,0.7542785772250705,5.0
0,0.6612346625766872,0.7486594017740829,0.7045644541046648,8.0,Naive Bayes,0.6246664690186777,0.807898773006135,0.7416885044600852,5.0
1,0.6861579754601227,0.7526844746083647,0.7016584654638236,8.0,Logistic Regression,0.6686349426884335,0.7381134969325154,0.7518363153487146,5.0
2,0.7060966257668712,0.7702918659908156,0.7082778306374882,8.0,Random Forest,0.7030600680015111,0.7135736196319018,0.7666888573149159,5.0
0,0.5918931368033165,0.6449090669277755,0.5882899628252788,7.0,Naive Bayes,0.5935302390998594,0.5831414094887148,0.6388043811042126,5.0
1,0.6001842468908337,0.6534833008421193,0.5679442508710801,7.0,Logistic Regression,0.617758527341635,0.5255642561031783,0.649856860703707,5.0
2,0.5999539382772916,0.655006761966957,0.5168289290681503,7.0,Random Forest,0.6523876404494382,0.42791340396130817,0.6547333352994255,5.0
0,0.6233874323761964,0.6839334245140787,0.6197478991596639,6.0,Naive Bayes,0.6257955027577429,0.6138160632542655,0.6733564421917464,5.0
1,0.6423220973782772,0.7024416961382787,0.6129250168880883,6.0,Logistic Regression,0.6678115799803729,0.5663753641281731,0.6973470358611591,5.0
2,0.6238035788597587,0.693479558742452,0.549800796812749,6.0,Random Forest,0.6844389336639801,0.45942571785268416,0.6918058627298482,5.0
0,0.6925133689839572,0.754995030573785,0.7079507716350849,5.0,Naive Bayes,0.6741071428571429,0.7453722747840394,0.7592057445301088,5.0
1,0.6764705882352942,0.7326711332308876,0.6595974897208396,5.0,Logistic Regression,0.6958904109589041,0.6269025092554504,0.7421875436248606,5.0
2,0.7089675030851501,0.762078105159122,0.6878446944628283,5.0,Random Forest,0.741674595623216,0.6412998765939942,0.7669234847229862,5.0
0,0.6506003430531733,0.7376750187191561,0.6856966517512729,4.0,Naive Bayes,0.6231071228266966,0.7622641509433963,0.7244130878021944,5.0
1,0.6650085763293311,0.7412020623894466,0.6817663353430015,4.0,Logistic Regression,0.6492861576660459,0.7176672384219555,0.733897242923425,5.0
2,0.669982847341338,0.7449461087613897,0.6643405443126309,4.0,Random Forest,0.675896343627973,0.6531732418524872,0.7318167401710558,5.0
0,0.6509821836455002,0.7431510244388206,0.6858552631578948,3.0,Naive Bayes,0.6235514018691589,0.7619917770671539,0.7289398735861291,5.0
1,0.6742804933759707,0.7260364886981333,0.6779584462511292,3.0,Logistic Regression,0.6703885663242519,0.685701233439927,0.7314987663096411,5.0
2,0.6854728186386477,0.7572621543923043,0.6762285445567835,3.0,Random Forest,0.6967054263565892,0.6569209684787575,0.7449786830243246,5.0
0,0.6599855543517515,0.7282389866212488,0.691260862436465,2.0,Naive Bayes,0.633033033033033,0.7612856626941134,0.7257847256702794,5.0
1,0.676056338028169,0.7321159263034975,0.6833745146487823,2.0,Logistic Regression,0.6682775284777356,0.6991693752257132,0.733955659580917,5.0
2,0.676056338028169,0.744888069914547,0.6652985074626866,2.0,Random Forest,0.6881512929370899,0.6439147706753341,0.7457190290114162,5.0
0,0.6771137026239067,0.7403859282782195,0.696263284196092,1.0,Naive Bayes,0.6572815533980583,0.7401603498542274,0.7406113736623345,5.0
1,0.6723760932944607,0.7378321496741733,0.6636737747848859,1.0,Logistic Regression,0.681783243658724,0.6465014577259475,0.73068274060978,5.0
2,0.6823979591836735,0.7433877838679082,0.6583022936679083,1.0,Random Forest,0.7123462028001697,0.6118804664723032,0.746540291460191,5.0
0,0.6161364507474129,0.6652539571999873,0.6317337745909175,0.0,Naive Bayes,0.6070671378091873,0.6584898428516673,0.6657582966412957,5.0
1,0.6364507474128018,0.6871839393605228,0.6373542343720129,0.0,Logistic Regression,0.6357742181540809,0.6389421234189344,0.681591906777862,5.0
2,0.6234189344576466,0.6814500026894936,0.5736602299848124,0.0,Random Forest,0.661,0.5067075507857417,0.6853135819474441,5.0
0,0.6562175268444752,0.7335905582619101,0.6849706395810189,9.0,Naive Bayes,0.6321031048623316,0.7474887426394181,0.7298902345103986,6.0
1,0.6776931070315206,0.7403520958310557,0.6800756403644491,9.0,Logistic Regression,0.6750853242320819,0.685140284031867,0.7422953173627248,6.0
2,0.6723242119847592,0.7416624742031797,0.6472781506338553,9.0,Random Forest,0.7008477997577715,0.6013162452372706,0.7441715541246554,6.0
0,0.6495535714285714,0.7325647483567725,0.6825951111927955,8.0,Naive Bayes,0.623782331205912,0.7536525974025974,0.7290087651796255,6.0
1,0.6690340909090909,0.7350167916141944,0.6837308512701183,8.0,Logistic Regression,0.6546602302265132,0.7155032467532467,0.7357206764420644,6.0
2,0.6714691558441559,0.7427637197566779,0.6617923542928765,8.0,Random Forest,0.681876883340508,0.6428571428571429,0.7408050109894164,6.0
0,0.6402020202020202,0.6943301220134892,0.6570383208164837,7.0,Naive Bayes,0.6276674025018396,0.6892929292929293,0.7006697275788185,6.0
1,0.6494949494949495,0.7224661233748848,0.6266408435549817,7.0,Logistic Regression,0.6703499079189686,0.5882828282828283,0.7199484134272014,6.0
2,0.6432323232323233,0.7129198944410331,0.5962505715592135,7.0,Random Forest,0.6866771985255398,0.5268686868686868,0.7255217222732373,6.0
0,0.680097349918875,0.7396558903020604,0.699822380106572,6.0,Naive Bayes,0.6591778202676865,0.7458085451595458,0.7427425579903598,6.0
1,0.6909140075716603,0.760695715739874,0.6877902212510244,6.0,Logistic Regression,0.6948123620309051,0.680908599242834,0.7570718506283343,6.0
2,0.6955110870740941,0.749430221779165,0.6696009389671362,6.0,Random Forest,0.731879409878127,0.6170903190914008,0.7542710148967431,6.0
0,0.6235911387485426,0.7106154725329912,0.6429493087557604,5.0,Naive Bayes,0.6115007012622721,0.6778080062184221,0.689917827346647,6.0
1,0.6441896618732996,0.7208037559634015,0.6432885252289109,5.0,Logistic Regression,0.644921875,0.6416634279051691,0.7085489255896498,6.0
2,0.6373882627283327,0.7202008237200934,0.607157894736842,5.0,Random Forest,0.662379421221865,0.5604352895452779,0.7042137936045172,6.0
