,accuracy,average_precision,f1,fold,method,precision,recall,roc_auc,run
0,0.652406188563125,0.7281617696332932,0.6877087893099874,8.0,Naive Bayes,0.6243028443948689,0.7654500384648261,0.7222702285673039,5.0
1,0.6811372766903154,0.7460126727564997,0.690864642572278,8.0,Logistic Regression,0.6704127379827507,0.7126036413368664,0.7458615921754351,5.0
2,0.7155419266603983,0.7818498267738287,0.7165142206084355,8.0,Random Forest,0.7140734766644735,0.7189717069835029,0.7844953788251086,5.0
0,0.6194081293082957,0.6790251120674414,0.6334825056368818,7.0,Naive Bayes,0.6108915917970906,0.6578084145471833,0.6738108839733024,5.0
1,0.6480508676016163,0.7086117625828269,0.6365388155876036,7.0,Logistic Regression,0.6580636975003172,0.6163774661278821,0.7057921122441352,5.0
2,0.6599833610648919,0.7288098451971794,0.6268602209440336,7.0,Random Forest,0.6945174994942342,0.5712146422628952,0.7351174002897025,5.0
0,0.6415384961323979,0.7012096917129307,0.6544410123015227,6.0,Naive Bayes,0.6317033875253698,0.6788765965101637,0.6950959306167844,5.0
1,0.6649689692390718,0.726579857555792,0.6532217709557668,6.0,Logistic Regression,0.6769579584649895,0.6310937218924267,0.7244029204119566,5.0
2,0.6765268033819032,0.7505043974587738,0.6471417883905466,6.0,Random Forest,0.7118035882908404,0.593249685195179,0.7553392036912829,5.0
0,0.6690318687703929,0.7282212340336098,0.688217770713376,5.0,Naive Bayes,0.6505084273575706,0.730568095472221,0.732245596932816,5.0
1,0.6823961918383766,0.737435945264298,0.6758584510816882,5.0,Logistic Regression,0.6900631098483966,0.6622267912215617,0.743729535669472,5.0
2,0.7169914629240602,0.775443825384533,0.7075505467478032,5.0,Random Forest,0.7319683684927253,0.6847092477539892,0.7866579824455855,5.0
0,0.6508905486929043,0.7231979510000681,0.6822371431506403,4.0,Naive Bayes,0.6260261529760579,0.749538310009439,0.7179316382654337,5.0
1,0.6769811630483851,0.7464774060067704,0.6865454690269011,4.0,Logistic Regression,0.666802042237178,0.7074937415356835,0.7425467715962516,5.0
2,0.7035437271719949,0.7736140816749797,0.7022699405467229,4.0,Random Forest,0.7053004118633194,0.6992653999261296,0.7767475007511107,5.0
0,0.6458929395477618,0.7201329940290779,0.6760459323679656,3.0,Naive Bayes,0.6229964207905384,0.7389709275496078,0.7129010023448169,5.0
1,0.6733156437471158,0.7340851254588482,0.676269849435813,3.0,Logistic Regression,0.6702091500305908,0.6824411628980157,0.7357035813665953,5.0
2,0.7058144900784494,0.7736656133045436,0.7028803131991052,3.0,Random Forest,0.7099613972318991,0.6959390862944163,0.7757840778391483,5.0
0,0.6519296785602829,0.7224050447408623,0.6805239941184333,2.0,Naive Bayes,0.628862340962431,0.7414334755019245,0.7170219670173615,5.0
1,0.6756891709143867,0.7363633791626139,0.6808092390859202,2.0,Logistic Regression,0.6702279920172556,0.6917299490273587,0.7379013848633253,5.0
2,0.706668053677312,0.7727813080413485,0.7024271844660194,2.0,Random Forest,0.7127315558410965,0.6924165192967856,0.7779984527393419,5.0
0,0.6615202659506457,0.7270907306661548,0.6839827701123126,1.0,Naive Bayes,0.641416497192007,0.7326002642458339,0.723399794083464,5.0
1,0.6747005924221114,0.7399730608732868,0.6724951727097189,1.0,Logistic Regression,0.6770855834449389,0.6679665856881046,0.7369117718225147,5.0
2,0.7041938371052295,0.7712211308444181,0.6940084648620051,1.0,Random Forest,0.7187571343774257,0.6709073860972595,0.7744992878625039,5.0
0,0.6376803755706034,0.6972963679132675,0.6589833131407743,0.0,Naive Bayes,0.6223893226662564,0.7001492763342925,0.6967929082606754,5.0
1,0.6619972740843303,0.7244601402011441,0.6639493240699913,0.0,Logistic Regression,0.660136869118905,0.6678060705709279,0.7222537149476107,5.0
2,0.6798455314453843,0.7501078790029064,0.6623004689478909,0.0,Random Forest,0.7007001448575567,0.627890876836207,0.7598993255685607,5.0
0,0.6488925434031392,0.7146343851879189,0.6770694722331249,9.0,Naive Bayes,0.6267701742259087,0.7361463841125775,0.712968876957379,6.0
1,0.6765060993380241,0.738047805943552,0.6789786812097174,9.0,Logistic Regression,0.6738283652466276,0.6842083350680711,0.739473382509133,6.0
2,0.6983637953286981,0.7655870314764895,0.6881725058104502,9.0,Random Forest,0.7122366252394317,0.6656813356093093,0.7744213995095868,6.0
0,0.6540302295038176,0.7284523351306958,0.6826803323873497,8.0,Naive Bayes,0.6304704440463844,0.7443180553391359,0.7244640474080001,6.0
1,0.6769027001758565,0.7431551998903928,0.6865491140361295,8.0,Logistic Regression,0.6666456970306995,0.7076775816396946,0.7441663499470837,6.0
2,0.7056073726153641,0.7771159763289859,0.7020926722681503,8.0,Random Forest,0.7105761119850443,0.6938094072078891,0.780391770878706,6.0
0,0.6444259712985649,0.701974084610798,0.6662902662861601,7.0,Naive Bayes,0.627693319407373,0.7099448722436121,0.7037256866589611,6.0
1,0.6680521526076304,0.7348622026842043,0.6615741463523429,7.0,Logistic Regression,0.6747418224830536,0.6489105705285264,0.7329298134244085,6.0
2,0.6907704760238011,0.7550822391408503,0.6718817098223095,7.0,Random Forest,0.7155924744740291,0.6332035351767589,0.7695477214371416,6.0
0,0.6585224989955806,0.721597190504391,0.682600070019839,6.0,Naive Bayes,0.6376400819779358,0.7343812776215347,0.7205768663684091,6.0
1,0.6838966452390518,0.7484976215823448,0.6847555249483503,6.0,Logistic Regression,0.6829000274718413,0.6866211329851346,0.7503440263969421,6.0
2,0.7052782241864203,0.7689139658532238,0.6953960344648604,6.0,Random Forest,0.7195220193340494,0.6728354760948172,0.7767052917403671,6.0
0,0.6432212250588133,0.7197795801507811,0.6668565036102919,5.0,Naive Bayes,0.6254244401205601,0.7141674653655137,0.7082430359106292,6.0
1,0.6705040515814237,0.7404490554420903,0.6717731173579542,5.0,Logistic Regression,0.6691956855370382,0.6743704800906161,0.7349470744072519,6.0
2,0.6887143852923238,0.7655574801035475,0.6772368465629977,5.0,Random Forest,0.703163473489201,0.6531541343556678,0.7634816887545393,6.0
