Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49
DB09303	0.012676736	0.07745634	0.046192493	0.007667549	-0.03731163	0.08142967	-0.0886981	-0.15369166	-0.19367912	0.008326316	0.0013371446	-0.07524359	0.15193382	-0.099417776	-0.11641811	0.008892087	-0.010355344	-0.1195087	-0.0089603625	-0.08105179	-0.06230541	-0.08205537	-0.0043829363	-0.11284257	-0.07822859	0.04495401	0.13911027	0.063931644	0.15116191	-0.03875202	0.03930167	0.14902508	-0.12922959	-0.05278898	-0.087648824	0.07342837	0.06544268	-0.026233338	-0.15872185	0.03558464	-0.033714853	0.017076781	-0.04727349	-0.07503858	-0.038741335	-0.08504429	0.039928228	-0.11788379	-0.04071534	0.14104997
DB09302	0.035215296	0.07118769	0.064600885	-0.016035022	-0.012314426	0.08241561	-0.06326147	-0.124184474	-0.1842555	-0.0052714422	0.0031623822	-0.10339505	0.20538732	-0.087499455	-0.08828311	0.013438422	-0.023988072	-0.09239832	-0.018763792	-0.07422456	-0.055631034	-0.09650326	-0.02143687	-0.051182292	-0.056513622	0.103574306	0.14067055	0.11650348	0.14873105	-0.008383753	0.034535624	0.15197517	-0.1238914	-0.08905531	-0.102101766	0.06464335	0.09298429	-0.032582868	-0.14870542	0.044654317	-0.12152892	0.027327444	-0.036235634	-0.07237677	-0.038869314	-0.039738003	0.05047703	-0.10657248	-0.013574369	0.08516342
DB02424	0.11650385	0.020548696	0.045262776	-0.06301805	-0.117579386	-0.05333612	-0.1520659	-0.06833389	-0.116251916	-0.017715104	0.078145765	-0.0760922	0.14404781	0.014516215	-0.11091901	0.11231512	-0.04581755	-0.17037852	0.0658024	-0.053022243	0.059891474	-0.08050363	-0.050574593	-0.10240722	-0.11567262	0.15125749	0.115531385	-0.01673088	0.19906883	-0.12573116	0.0392617	0.0781114	-0.027864065	-0.05713691	-0.07829766	0.03162073	-0.060954124	0.021033557	-0.05179355	0.013375465	-0.04089975	0.09272269	-0.0474744	-0.069490746	0.0034260694	-0.09877621	0.032244846	-0.14347802	-0.11546326	0.100074075
DB09309	0.0862377	0.017054161	0.08307491	-0.013797313	-0.117658645	0.03710677	-0.061219245	-0.13115668	-0.065282874	-0.012412669	0.031571206	0.005453655	0.11261001	-0.06647328	-0.109926745	0.0039534513	-0.037113044	-0.07780561	0.108523466	0.0026985127	-0.022779735	-0.11622909	0.007619758	-0.12525383	-0.01978492	0.014389871	0.12547056	0.16782558	0.1377663	-0.09505879	0.011942606	0.17379971	-0.028321302	-0.005460255	-0.12353012	0.026652822	0.062472496	0.03909076	-0.1226425	0.007910977	-0.08144785	0.053437144	-0.039637443	-0.045405544	-0.020213056	-0.0512093	0.05798052	-0.07825476	-0.065818064	0.121998906
DB09308	0.068734825	-0.0016108487	0.12411256	-0.051856663	-0.10749092	0.066395104	-0.0729851	-0.144618	-0.015259162	0.020311816	0.05245969	0.013367474	0.08734695	-0.05283189	-0.08211943	0.012504932	-0.027202647	-0.09660794	0.13157766	0.0074796947	-0.02281165	-0.09000813	-0.02446893	-0.005475577	-0.050745163	-0.00038252748	0.06654007	0.19353521	0.1370748	-0.052879013	0.045098603	0.19756654	-0.054476213	0.031863295	-0.08342898	0.048584342	0.040952325	0.053467844	-0.11674644	-0.014480138	-0.11941789	0.0580639	-0.02803329	-0.054189313	0.0075486256	-0.039797068	0.027058488	-0.0855798	-0.008303134	0.13611639
DB05332	0.017032022	0.074673355	0.06349207	0.0037769265	-0.018881625	0.07172804	-0.111844204	-0.14916334	-0.16146299	-0.03978171	0.011049302	-0.095172785	0.15065588	-0.08864127	-0.08529547	0.02726717	-0.02743205	-0.11164896	-0.021314986	-0.062372785	-0.0351585	-0.061676193	-0.032018613	-0.06138716	-0.014178973	0.08247959	0.12711906	0.068251334	0.19698532	-0.024907315	0.018310463	0.19958375	-0.12063429	-0.07984644	-0.11483477	0.03177995	0.07472113	0.015784452	-0.12997942	0.06776939	-0.100920744	0.0028421283	0.026160214	-0.107602395	-0.0053941086	-0.067020714	0.042602234	-0.057050668	-0.06289172	0.08032773
DB05336	0.028261593	0.10309183	0.06521781	0.02747351	-0.042708863	0.060624547	-0.070395954	-0.10789179	-0.14660472	-0.055944245	0.02522987	-0.022351636	0.08796042	-0.06372053	-0.08860839	0.03720278	0.017991908	-0.11183576	-0.005671177	-0.10554685	-0.026266273	-0.09715305	0.002730905	-0.008898521	-0.019396082	0.030537711	0.10557924	0.09449248	0.11286819	-0.050877646	0.04445331	0.14635935	-0.11821256	-0.08158702	-0.07412742	0.038604647	0.035536636	0.0016424215	-0.06880638	0.056026828	0.008644054	0.07011243	0.01960386	-0.015763808	-0.034853604	-0.06538154	0.024765747	-0.10735712	0.04077105	0.1171805
DB01452	0.110568285	0.026639508	0.077031426	-0.001714103	-0.09530842	-0.048517704	-0.19060594	-0.13009004	-0.1543918	-0.08613314	0.1292366	-0.07734232	0.17268793	-0.08941908	-0.19394384	0.030875659	-0.08044614	-0.10640004	0.047095135	-0.078642055	0.11923847	-0.09596044	-0.06426435	-0.07314597	-0.118831836	0.16432056	0.17744207	-0.053330354	0.22698918	-0.118958205	0.018690174	0.16598202	-0.039210573	-0.034000132	-0.10984488	0.06694456	-0.01974842	0.025523435	-0.11589897	0.05096718	-0.031160278	0.069437705	-0.03946277	-0.10405332	-0.04117289	-0.059717488	0.035620876	-0.18824129	-0.07211162	0.1400914
DB09046	-0.016244354	0.08146421	0.059012778	-0.023483735	-0.08899695	0.0820939	-0.14811128	-0.13680616	-0.12361173	-0.041229773	0.017585456	-0.12666251	0.11812548	-0.06361618	-0.107665926	0.031094512	-0.029919647	-0.05066538	-0.025433512	-0.07449352	-0.028084911	-0.10898809	-0.027933355	0.012174115	-0.052617267	0.0332392	0.13993028	0.1001756	0.17669566	-0.0015194454	0.0055660605	0.17247672	-0.11459143	-0.051663365	-0.09764611	0.050237533	0.04174309	-0.008988025	-0.100499585	0.057398472	-0.12938645	0.03491304	-0.005915012	-0.08583691	-0.011401825	-0.06584111	0.031124694	-0.047312923	-0.0991767	0.12055561
DB09045	0.058391955	0.07386133	0.041497856	0.018633535	-0.012680121	0.08296946	-0.089041755	-0.15383226	-0.15761632	0.0016187268	0.032471165	-0.12445247	0.11789815	-0.0857716	-0.07626071	0.06638054	-0.017620407	-0.05067166	-0.03218624	-0.10953908	-0.07768347	-0.114884146	9.841984e-06	-0.08688703	-0.10454486	0.010279654	0.16693674	0.059091114	0.18993433	-0.0146457795	0.031866875	0.13559237	-0.12793808	-0.06298997	-0.07883079	0.0907654	0.06691423	-0.038543824	-0.110257074	0.03565642	-0.10425483	0.0505945	0.02634587	-0.08519733	-0.021850456	-0.0988475	0.079137355	-0.036108367	-0.060312133	0.11408347
DB09042	0.051403753	0.019309599	0.04670936	-0.028136257	-0.05812755	0.0035816743	-0.1952844	-0.11854789	-0.09749797	-0.050100345	0.11326813	-0.10961401	0.1315874	-0.07420681	-0.19135	-0.001223396	-0.04921756	-0.1468502	-0.0020585074	-0.0525238	0.01026147	-0.1288972	-0.060020503	-0.030641215	-0.03215757	0.134648	0.14434929	0.040941477	0.21007665	-0.043076586	0.04979526	0.20199424	-0.076940514	-0.088563375	-0.099038005	0.14833339	-0.0087198075	-0.0037018075	-0.1014497	0.02662708	-0.1274122	0.08117456	-0.067514405	-0.16350192	-0.038682833	-0.08449166	0.009163542	-0.10627444	0.017409183	0.13396241
DB09040	0.059921425	0.039923977	0.06080661	-0.038972758	-0.061935905	-0.032931224	-0.13454714	-0.06536762	-0.09518982	-0.04935293	0.07980301	-0.10021508	0.19257984	-0.06582752	-0.19304906	0.0068231653	-0.045931946	-0.16938426	0.02828128	-0.04467754	0.03480792	-0.14255342	-0.08001292	-0.018608252	-0.0071885567	0.08059008	0.17578761	0.06790808	0.18861525	-0.07148778	0.06662658	0.21203269	-0.08048809	-0.076631434	-0.104670964	0.03559121	0.042355843	-0.0098509565	-0.17346069	-0.0003780385	-0.03848043	0.078851804	-0.085060745	-0.18137348	-0.04029502	-0.08879202	0.012063216	-0.07491259	-0.085036375	0.09297257
DB09041	0.07504353	0.029404715	0.057721514	-0.037065983	-0.059694644	-0.007458966	-0.20265862	-0.10984763	-0.10823718	-0.03455443	0.046588868	-0.11202408	0.118401244	-0.07534738	-0.15916441	0.012377629	-0.041300654	-0.18314405	0.021671135	-0.06921816	0.030337693	-0.086739205	-0.06394702	-0.017524645	-0.047877777	0.115228556	0.15113004	0.15470544	0.16942859	-0.07668495	0.052658126	0.21371207	-0.07319542	0.00076367124	-0.13310431	0.059274323	0.02368515	-0.010187088	-0.111820236	0.033691578	-0.098587535	0.09557561	-0.049620163	-0.17995235	-0.033086512	-0.09165538	0.047318637	-0.20245732	-0.034452923	0.11808108
DB00328	0.07986143	0.012284415	0.09401194	0.024161253	-0.107007444	-0.025024915	-0.21533887	-0.14034486	-0.16928215	-0.099192135	0.1652144	-0.18431196	0.18438895	-0.08830122	-0.21389523	0.10214321	-0.18344207	-0.13455024	0.062331427	-0.1363164	0.14418286	-0.09589884	-0.05690203	-0.10932062	-0.11491905	0.2315371	0.23424171	-0.0108209085	0.14820133	-0.054769404	0.073927805	0.25923902	-0.027022252	-0.014341893	-0.11830604	0.16356012	0.054993942	0.005748164	-0.15842675	0.020616734	-0.09888199	0.041089445	-0.026591724	-0.19953865	-0.011559142	-0.07927737	0.027316406	-0.05516623	-0.164656	0.18656963
DB09048	0.042003576	0.060237434	0.08576355	-0.020513901	-0.098365046	-0.043205228	-0.16385265	-0.12643933	-0.07381339	0.031138105	0.02581317	-0.13600822	0.112331554	-0.07786179	-0.12043233	-0.0075027533	-0.058888823	-0.047632802	0.013440359	0.012186884	-0.01739277	-0.097712375	-0.05025435	-0.10769397	-0.09198048	0.13503893	0.08062365	0.14802748	0.15606532	-0.016695404	0.061011292	0.13670655	-0.0640607	-0.0058291666	-0.105636954	0.087378114	0.05198629	0.03855083	-0.18590961	-0.04818245	-0.12273528	0.05514647	-0.05020372	-0.17052597	-0.020868035	-0.048684	0.014517052	-0.07559076	-0.1272991	0.14830276
DB09049	0.01912438	0.07589421	0.08745053	-0.002389226	-0.054816574	-0.049498964	-0.1416517	-0.1545248	-0.113748096	-0.015514739	-0.0038718386	-0.14669222	0.1343059	-0.0706308	-0.15913957	-0.020583043	-0.107872106	-0.06393599	0.034113433	-0.046200033	-0.0075960765	-0.09755171	-0.033922244	-0.13048406	-0.084655985	0.036458407	0.12189503	0.15258	0.16670527	-0.044698328	0.065369695	0.19166277	-0.0640466	-0.022271594	-0.13494383	0.11334039	0.056059968	0.018125353	-0.20954296	-0.036967926	-0.13399836	0.063350834	-0.05809473	-0.17534646	-0.042612124	-0.08874839	0.05841658	-0.17415246	-0.135121	0.17941485
DB01213	0.1227098	0.00040639075	0.1063104	0.02217973	-0.12872393	-0.040541694	-0.19076696	-0.1414256	-0.11433944	-0.054444432	0.11902952	-0.14524351	0.22560935	-0.045509405	-0.1935436	0.05619618	-0.17475457	-0.17015715	0.073262855	-0.089728266	0.08318298	-0.1135117	-0.043126374	-0.11166063	-0.15356547	0.17074835	0.20159315	0.022071807	0.19519894	-0.06551364	0.03966059	0.21014303	-0.031587932	0.005197619	-0.11472465	0.12675437	0.042944573	0.012412554	-0.17055811	-0.005969773	-0.11817339	0.034670282	0.04153376	-0.19089817	-0.012408201	-0.04563887	0.10278771	-0.07850154	-0.13392521	0.13691084
DB01212	0.078698225	0.023305759	0.06654265	0.011274664	-0.10659164	-0.03721497	-0.21305302	-0.13972646	-0.19202048	-0.04334172	0.15570915	-0.16277999	0.21522124	-0.026233643	-0.2103178	0.09487745	-0.1797203	-0.13818064	0.045046866	-0.11703089	0.1284897	-0.08972603	-0.05048379	-0.103199646	-0.11799805	0.18994856	0.22294118	-0.020376531	0.17429712	-0.040667612	0.07664617	0.2510404	-0.026908936	-0.10275038	-0.11047444	0.14098239	0.03609547	-0.0024392037	-0.1608331	0.027319651	-0.111700915	0.02762261	0.020901803	-0.19446528	-0.00029019662	-0.054181952	0.10127241	-0.07367262	-0.14777443	0.13205247
DB01211	0.08768212	0.00564814	0.073821194	0.01371897	-0.10959742	-0.051545314	-0.20252335	-0.11319259	-0.17929555	-0.014205199	0.15678537	-0.15313797	0.20467652	-0.041372262	-0.2463886	0.039650436	-0.15741113	-0.16215107	0.08708894	-0.11885218	0.116218165	-0.072801076	-0.0890914	-0.097436205	-0.13185139	0.19027409	0.23016787	-0.0177899	0.17907716	-0.072965086	0.078467555	0.23296368	-0.051272422	-0.07855808	-0.12878753	0.15189682	0.04066912	0.0058030672	-0.15516171	-0.0009070311	-0.1236618	0.019444734	-0.0048862156	-0.18818605	-0.009285994	-0.051412076	0.100652575	-0.06716652	-0.15434504	0.13086659
DB01210	0.086565375	0.026617615	0.062200855	0.044413462	-0.1160399	-0.042356797	-0.17747624	-0.12696844	-0.15218692	-0.05029698	0.15026425	-0.15143278	0.17033717	-0.062389832	-0.22763987	0.020181865	-0.1910324	-0.15970492	0.11130974	-0.12796284	0.10801868	-0.061417066	-0.029244827	-0.1264833	-0.10671103	0.05772957	0.20511532	-0.04103104	0.19385259	-0.0513245	0.05018897	0.23672773	-0.049902566	-0.016616622	-0.1418008	0.1409598	-0.030234221	0.046747066	-0.12931915	0.036433045	-0.119190924	0.029989298	-0.002813125	-0.16979836	-0.015557675	-0.032421272	0.10514485	-0.054859675	-0.13978867	0.1706997
DB01217	0.08659751	0.0017578006	0.08015156	0.010685166	-0.12382983	-0.03209881	-0.19146772	-0.1340433	-0.15409501	-0.023841642	0.15474717	-0.15994848	0.19250642	-0.046602875	-0.21487883	0.037491366	-0.119699314	-0.10991683	0.13145074	-0.14085434	0.13248664	-0.06451591	-0.07442091	-0.07626799	-0.16253394	0.18519609	0.1943289	-0.009137759	0.19217598	-0.06281767	0.063721806	0.25226238	-0.032028984	-0.027512576	-0.1215626	0.16557646	0.03771762	0.024100766	-0.16574205	0.010245504	-0.100901335	0.025833303	-0.045137253	-0.11858256	0.002812028	-0.055156484	0.090953626	-0.08824989	-0.13243961	0.17770718
DB01216	0.10578739	0.029821415	0.08300552	0.035759754	-0.098385505	-0.048224624	-0.1957564	-0.14640486	-0.18034184	-0.039988965	0.1576747	-0.16803361	0.21722072	-0.05212586	-0.20870154	0.046215642	-0.108510286	-0.17663027	0.05996104	-0.111054234	0.1115181	-0.08690567	-0.055430457	-0.12534875	-0.1116968	0.19293985	0.24122901	-0.0058737695	0.21607511	-0.07907542	0.06307663	0.20561895	-0.03947878	-0.05739781	-0.12646528	0.1572842	-0.024310408	-0.008925442	-0.19124056	0.016288584	-0.12699424	0.019393437	0.0062483763	-0.1807009	-0.013872031	-0.051453166	0.08149628	-0.07899181	-0.15141875	0.17150038
DB01215	0.12987512	0.012401054	0.07937796	-0.011303488	-0.13174576	-0.07002082	-0.20742139	-0.09430475	-0.1506606	-0.05419	0.12152743	-0.14563769	0.20579885	-0.044856116	-0.21151407	0.099860735	-0.13824825	-0.17015496	0.04058949	-0.09988686	0.11447054	-0.119487196	-0.03365787	-0.10251453	-0.18708938	0.19572113	0.20411812	-0.042404708	0.21530513	-0.039320093	0.06782181	0.14311002	-0.005647201	-0.100990705	-0.12935266	0.14771652	0.047934324	0.013179498	-0.15859184	0.0062046964	-0.117010206	0.053273812	-0.025354054	-0.18104848	-0.015442366	-0.08018452	0.070672326	-0.16616768	-0.1258966	0.1466999
DB01214	0.10014808	0.030355556	0.090251006	-0.013493702	-0.09873525	-0.040629383	-0.17082553	-0.10930343	-0.12480983	-0.040763766	0.099408165	-0.14659734	0.20620383	-0.04622775	-0.17557144	-0.00877199	-0.16739903	-0.09011622	0.06035312	-0.10795507	0.11957343	-0.08847931	-0.05744732	-0.11306184	-0.14146452	0.06620655	0.20385541	-0.03208975	0.1799461	-0.111579664	0.04176824	0.101110354	-0.02004949	-0.09551017	-0.11647341	0.09057933	0.029512886	0.0074352045	-0.14724645	0.026616009	-0.06699467	-0.0037684394	0.005337445	-0.11240236	-0.024182701	-0.09361197	0.1014194	-0.1656756	-0.10767587	0.09855509
DB01219	0.09618334	0.023588713	0.043300107	-0.0031429483	-0.08995864	-0.020312944	-0.20548503	-0.1093287	-0.1341363	-0.06806664	0.15794256	-0.15704995	0.15442629	-0.040844664	-0.25806227	0.018183418	-0.16817737	-0.16811267	0.05573109	-0.11376989	0.14035738	-0.100378685	-0.05056247	-0.1305367	-0.07918442	0.05396567	0.21733713	0.0027670683	0.20978206	-0.10551998	0.06989117	0.25880203	-0.035372153	-0.10614582	-0.10815084	0.16061431	-0.0721833	-0.0029112976	-0.109196655	0.037109844	-0.06518615	0.03647729	-0.06340457	-0.19115017	-0.03315021	-0.07738313	0.035042405	-0.0482185	-0.14198945	0.13757591
DB01218	0.088521555	0.00083314127	0.08448128	-0.013406761	-0.08966572	-0.03954097	-0.18365274	-0.13301106	-0.16588275	-0.07908098	0.14889252	-0.15115993	0.20805573	-0.07941889	-0.19057584	0.1161204	-0.09149127	-0.17540193	0.031214008	-0.07509172	0.15059409	-0.08934204	-0.05092353	-0.12635748	-0.13337243	0.09998902	0.16751456	-0.0022273664	0.2142954	-0.093118295	0.0524215	0.023450196	0.0055640386	-0.043403	-0.121310815	0.16675185	0.040985823	0.030453319	-0.15949044	0.032372978	-0.045344826	0.0018056148	-0.0078088343	-0.18922214	0.0019453346	-0.10966294	0.08765512	-0.12655832	-0.14963488	0.14632277
DB00496	0.088525265	0.0409767	0.05484461	0.010988645	-0.10658542	-0.039009828	-0.20891815	-0.11691119	-0.14459667	-0.05990884	0.1054245	-0.16825104	0.23018722	-0.03194719	-0.22268143	0.07043074	-0.15866815	-0.15156569	0.059824686	-0.10540751	0.11570625	-0.12235875	-0.04294912	-0.11033455	-0.1073292	0.17930011	0.19933254	-0.0318244	0.20674425	-0.07556802	0.066330396	0.15010633	-0.020517586	-0.064493746	-0.107011035	0.13175508	0.050768904	0.0041915644	-0.17052658	0.019114917	-0.03762025	0.03512711	-0.012077142	-0.18142734	-0.023668354	-0.08661736	0.10204753	-0.07553901	-0.13749224	0.14602225
DB00497	0.075362906	0.012154836	0.048365902	-0.008312257	-0.064063646	-0.021448817	-0.2086654	-0.1401672	-0.17213994	-0.04030083	0.17795411	-0.17696358	0.20258981	-0.007176267	-0.25120953	0.10785583	-0.17358193	-0.11792558	0.06796603	-0.119157225	0.13370055	-0.08913967	-0.07845358	-0.114069454	-0.11465016	0.18120998	0.26133075	-0.044449378	0.20472156	-0.05325879	0.06443619	0.25564995	-0.033776756	-0.040218435	-0.13757986	0.16710448	0.031669058	0.012820026	-0.1611912	0.0356188	-0.13436449	0.015575774	0.0052827457	-0.19300005	-0.009740204	-0.07381581	0.095213145	-0.09855556	-0.14531167	0.11869301
DB00494	0.09899313	0.045110624	0.073231846	-0.005264554	-0.1072542	-0.00434101	-0.19229373	-0.14157903	-0.12780063	-0.058085706	0.13563819	-0.14748119	0.2044374	-0.033858247	-0.22155423	0.044560365	-0.16765437	-0.16888176	0.06572375	-0.16277614	0.13535166	-0.09606663	-0.037651483	-0.10799183	-0.09767428	0.15332645	0.20178989	-0.014908416	0.18025371	-0.08763785	0.043875735	0.22438444	-0.034869086	-0.017820232	-0.1308163	0.15696588	0.03439752	0.041627184	-0.12517095	0.018384727	-0.002724925	0.03494067	0.00592983	-0.17090534	-0.022966499	-0.083363175	0.1034173	-0.06114787	-0.14435509	0.15086538
DB01529	0.104054235	0.06303759	0.057293564	-0.036369916	-0.11984901	0.037793845	-0.0702097	-0.11342104	-0.075706325	-0.014068052	0.082318135	-0.023627765	0.1109093	-0.062444035	-0.10623787	0.009984497	-0.035448004	-0.11887331	0.05016656	-0.041820843	0.036132704	-0.13660766	-0.041466862	-0.065483995	-0.030292815	0.060311887	0.15305269	0.046811998	0.17891182	-0.13900949	0.092020474	0.17614552	-0.07137757	-0.01216485	-0.07528145	0.021293003	-0.049240094	0.014408091	-0.09597123	-0.01990868	0.014192948	0.09234333	-0.07010072	-0.06896731	-0.03330791	-0.08346359	0.030661786	-0.07291924	-0.0071101133	0.046926364
DB01039	0.07887566	0.029520825	0.048293117	0.015886499	-0.10071887	-0.04217486	-0.19790366	-0.13443111	-0.16392852	-0.040846765	0.17463106	-0.1762224	0.20722127	-0.045372855	-0.25958812	0.08742736	-0.15974806	-0.15359387	0.06838041	-0.11673321	0.123185605	-0.07275914	-0.10259232	-0.11052287	-0.110045455	0.17240456	0.22591606	-0.028368307	0.21491385	-0.03412125	0.070436835	0.26005068	-0.0372049	-0.07646103	-0.1353472	0.18264742	0.03039035	0.0091132205	-0.16992411	0.044425692	-0.12887295	0.023936829	-0.021006549	-0.19880526	-0.014916958	-0.06677848	0.09584398	-0.05964415	-0.16552608	0.14950013
DB00495	0.074000694	0.012403792	0.023507375	0.03809789	-0.11994133	-0.009148737	-0.20348638	-0.16616704	-0.1937546	-0.023988012	0.14507568	-0.17489675	0.21789905	-0.052384835	-0.2074176	0.10056735	-0.14911167	-0.1711698	0.0701298	-0.09745023	0.1321549	-0.10619905	-0.054963324	-0.10038561	-0.10263593	0.21650206	0.23280458	-0.0057347715	0.17290114	-0.09045236	0.080511235	0.23675372	-0.024596078	-0.008350534	-0.12018821	0.16528612	0.055682976	-0.0017402405	-0.16807741	0.0044494886	-0.022715634	0.046954203	-0.034910142	-0.19494697	-0.011215912	-0.06830144	0.053922277	-0.069693126	-0.14237472	0.13954817
DB01033	0.09923786	0.008985264	0.076234795	0.009282049	-0.12893465	-0.047959626	-0.21145383	-0.1552702	-0.16884093	-0.05270706	0.12814751	-0.1495323	0.1807927	-0.09528702	-0.19389847	0.088193454	-0.13752459	-0.079574175	0.05878634	-0.07377492	0.1326591	-0.09454253	-0.01601623	-0.10691998	-0.09345611	0.18632255	0.19624624	-0.0051191393	0.15907009	-0.070705995	0.055282734	0.15734072	0.0035414426	-0.08214183	-0.13382022	0.18494698	0.05856799	0.017247366	-0.18689515	0.053858988	-0.029069627	0.045650102	-0.00798855	-0.18763186	-0.049433418	-0.10911339	0.05936063	-0.054195773	-0.14819285	0.17104222
DB01032	0.10952984	0.014638657	0.069944285	0.050591376	-0.13359222	-0.041807286	-0.20471042	-0.15423982	-0.17822425	-0.035430662	0.14346108	-0.17669174	0.20682207	-0.031152328	-0.18807167	0.10308866	-0.10320982	-0.17378171	0.07654053	-0.0824981	0.13604262	-0.12721395	-0.008570125	-0.1076459	-0.11129351	0.21099448	0.20540369	-0.02255649	0.16854715	-0.051936705	0.06640158	0.23657626	-0.023400575	-0.0051355716	-0.1115118	0.16427301	0.039506417	0.00540301	-0.19231364	-0.010696799	0.0044905273	0.045073085	-0.0034670574	-0.18175866	-0.03510336	-0.10466502	0.04279186	-0.03990795	-0.14228782	0.19171786
DB01030	0.09137379	0.054378863	0.0972624	-0.008919786	-0.103595905	-0.02799331	-0.1877361	-0.105137125	-0.15628108	-0.0244502	0.13732226	-0.16749653	0.227059	-0.031027643	-0.19243652	0.08118192	-0.12305878	-0.1782706	0.03168824	-0.12976423	0.13652676	-0.10731002	-0.042313877	-0.11133591	-0.10862172	0.20805785	0.21364707	0.005062498	0.20950885	-0.038619556	0.04882872	0.19093359	-0.020298688	-0.11074866	-0.11757389	0.14681645	0.058608484	0.02407863	-0.12488353	0.03731515	-0.1064734	0.043292724	-0.01858843	-0.17472497	-0.013090765	-0.106886655	0.082784235	-0.10269455	-0.15411982	0.13860056
DB01525	0.08778984	0.05684758	0.039949264	-0.051567014	-0.08443751	0.039926253	-0.08458796	-0.10279862	-0.121244535	-0.008028153	0.0471519	-0.015985146	0.10326209	-0.060343	-0.12701416	0.092419475	-0.027660627	-0.17452456	0.055216134	-0.04418547	0.032049503	-0.12012337	-0.08340259	-0.04513128	-0.057239965	0.09641789	0.14008301	0.1506771	0.17800446	-0.15288308	0.15518667	0.21783254	-0.056118134	-0.016277319	-0.067758694	0.0643541	-0.069206916	0.009304963	-0.054499213	0.01614159	0.017955465	0.071288615	-0.08170205	-0.07999277	-0.03832552	-0.12823127	-0.006771841	-0.14658393	-0.024023708	0.120413855
DB01036	0.07636561	0.021125006	0.07196536	0.018802427	-0.08494179	-0.0466089	-0.1939859	-0.12090537	-0.1723284	-0.063799545	0.12946212	-0.17252043	0.17380583	-0.0747815	-0.22413744	0.091412105	-0.11238067	-0.1443795	0.059322745	-0.11019099	0.13714734	-0.07752853	-0.055259094	-0.11542226	-0.10672275	0.15533747	0.20394565	-0.022916457	0.16346186	-0.07393031	0.0644129	0.13529164	-0.06393123	-0.114176944	-0.14049995	0.16518074	0.046782415	0.0038246717	-0.17339678	0.0036649369	-0.11538844	0.034806777	-0.025488414	-0.18883172	-0.039836593	-0.098619826	0.09429598	-0.124294594	-0.13507946	0.15495732
