Drug	feature0	feature1	feature2	feature3	feature4	feature5	feature6	feature7	feature8	feature9	feature10	feature11	feature12	feature13	feature14	feature15	feature16	feature17	feature18	feature19	feature20	feature21	feature22	feature23	feature24	feature25	feature26	feature27	feature28	feature29	feature30	feature31	feature32	feature33	feature34	feature35	feature36	feature37	feature38	feature39	feature40	feature41	feature42	feature43	feature44	feature45	feature46	feature47	feature48	feature49
DB09246	-0.08129736	0.12447703	0.07436536	0.011243433	-0.16581781	-0.0663484	-0.08163375	-0.1191246	0.018473206	-0.056685347	0.1684031	0.039661326	-0.030053247	-0.03760699	-0.012887657	-0.06329471	0.118659854	0.07264352	-0.02922704	0.0031976511	0.016651288	0.021807158	0.122479536	0.0066140704	0.019492822	-0.025778484	-0.06810184	0.035971045	0.02688707	0.028304443	0.11554537	0.09059274	0.09141527	-0.006292853	-0.09557132	-0.040689062	0.0547806	0.033260047	-0.063405424	0.025994806	-0.07048038	-0.17834042	0.14254168	-0.0528105	-0.14225774	0.06141056	0.0144743025	-0.0046990914	0.0071035097	-0.06603339
DB02527	-0.023823733	0.06288096	0.19450893	-0.01732689	-0.15224251	-0.021876544	-0.097331636	-0.19585997	0.14487477	-0.08603903	0.063029416	-0.05046733	-0.027109444	-0.0735067	-0.16079193	-0.014293252	0.12661102	0.062776595	-0.05336697	-0.09103294	0.057341743	-0.007696656	0.10473862	-0.025729652	-0.0027363047	-0.036795452	-0.15785734	0.07046517	0.08468757	0.006674426	0.14071651	-0.0041726874	0.079016365	-0.0019030365	-0.16092198	-0.035772678	0.06932123	0.04332277	-0.077129155	-0.010159742	-0.06681567	-0.15803483	0.2272589	0.09264383	-0.15160754	0.082730584	0.026808813	-0.045057457	-0.08993453	-0.09659194
DB09240	-0.04165761	0.12452604	0.13027033	0.06243617	-0.15301174	-0.116200015	-0.034124263	-0.122671224	0.02275832	-0.027316272	0.1537408	0.053462517	0.031020667	-0.0067737084	-0.0010411233	-0.04219637	0.15563037	0.09199983	-0.08689155	0.0049616126	0.034871712	-0.10544168	0.15605554	-0.08627023	0.05125653	0.004554994	-0.10689809	0.016199404	0.05248728	0.06625523	0.14776962	0.038872212	0.11408074	-0.051771507	-0.09338108	0.041246343	0.07890604	-0.01666863	-0.03686043	0.076546	-0.12323868	-0.16963851	0.17312047	0.06887893	-0.17399262	0.08217347	0.0041864994	-0.08622355	-0.1180755	-0.025085995
DB09241	-0.08979696	0.0997915	0.19350542	-0.008158291	-0.05823992	-0.057954583	-0.10127246	-0.17869762	0.15519492	-0.047840256	0.13885961	-0.05391834	-0.020774884	-0.08161247	-0.13811967	0.045818575	0.1459636	0.017990489	-0.04181792	-0.06176103	-0.012812242	0.022495594	0.15369835	0.01843664	-0.020981396	-0.063384995	-0.09829731	0.083177604	0.09415951	0.021830017	0.21076734	0.06764872	0.084841065	-0.03548665	-0.14057146	-0.013750198	0.032884914	0.0233488	-0.015286403	-0.078843795	-0.071249984	-0.17687608	0.23218964	-0.009231387	-0.1630231	0.07912255	0.015249831	-0.021661421	-0.022115342	-0.0626713
DB09242	-0.064995654	0.07574804	0.1378497	-0.041845813	-0.08781945	-0.11429152	-0.05578113	-0.12147157	0.07545862	-0.038164224	0.089087695	-0.014501741	-0.004723434	0.00052599644	-0.08262881	-0.071409814	0.14176795	0.06950649	-0.04651245	0.019470377	0.037264965	-0.019852528	0.14677013	-0.0285277	0.021481121	0.026475765	-0.11196943	0.0060928743	0.0835302	0.0029853375	0.15173574	0.026803335	0.04683036	-0.022475237	-0.10439231	0.009949938	0.038731135	0.02815679	-0.018153122	0.00038491318	-0.032861337	-0.1637478	0.17468101	0.044239752	-0.11992493	0.10615135	0.009412862	0.00018627523	-0.12624966	-0.04526312
DB09243	-0.072053894	0.0780627	0.02870233	0.0133009	-0.10432504	-0.1063834	-0.07057031	-0.10557377	0.048271343	-0.13128345	0.14363006	0.055054396	-0.029922199	-0.086868495	-0.03296772	-0.09354206	0.11506497	0.08349769	-0.047971535	0.0062176427	0.04347387	-0.083871394	0.12584338	0.010646544	0.033335175	0.032018263	-0.068621606	0.03509563	0.028176408	0.023610456	0.1235249	0.0901076	0.082299165	-0.08726052	-0.0829201	0.031229803	0.020067021	0.030164938	-0.02951788	0.02208764	-0.09052335	-0.15842862	0.1702233	-0.01265827	-0.15932305	0.11002269	0.02944214	-0.033483256	-0.0019114327	0.000819404
DB09248	-0.10608454	0.08317181	0.034783173	0.011775349	-0.090597734	-0.08345315	-0.12325558	-0.083002105	0.051817324	-0.041866224	0.12965892	-0.0043214946	0.031224582	-0.076854005	-0.019250259	-0.0762038	0.16912475	0.06910797	-0.025521738	-0.020263685	0.038853332	0.03246397	0.16494137	0.03230818	0.0147212045	-0.012669465	-0.0816302	0.018566132	0.05055241	0.036669735	0.117927395	0.08359402	0.076020464	0.006130263	-0.089424804	-0.047519956	0.05191417	0.0060161436	-0.013789007	-0.009054258	-0.09549879	-0.15951705	0.21326198	-0.031205555	-0.13862728	0.07568348	0.00892053	-0.009203038	-0.032870494	-0.025074406
DB09249	-0.07692589	0.08444361	0.028065378	-0.037489507	-0.11714842	-0.08055545	-0.09569391	-0.09787334	0.026190408	-0.100009136	0.120541885	-0.0650974	-0.014574673	-0.07737334	-0.080379374	-0.07958766	0.12073736	0.059951957	-0.024556737	-0.0069175283	0.032607246	0.011436369	0.116408	0.053827293	0.0074345926	-0.011903111	-0.100316316	0.042356633	0.010732713	0.020605743	0.12586251	0.073886	0.065557145	-0.10042716	-0.061691687	-0.08812188	0.050177284	0.040298373	9.4873714e-05	0.03425685	-0.082632445	-0.13622375	0.12401624	-0.04292421	-0.13592564	0.047280192	0.0044792686	-0.042405803	-0.113315515	-0.023860391
DB08917	-0.045185897	0.029967722	0.14746587	-0.074300945	-0.042309582	-0.027879085	-0.105354816	-0.08361768	0.07700743	-0.07578019	0.09207234	-0.06158191	-0.10188628	-0.09341686	-0.14724715	-0.039632674	0.06867239	-0.008505268	-0.094729826	-0.023988286	-0.0057921857	0.009158994	0.124039665	0.066617854	0.03999865	0.052545875	-0.069860816	0.037127107	0.07520065	0.066459745	0.10935399	0.069895335	0.022456594	-0.061746217	-0.030064741	-0.021411015	0.040942963	0.08083267	0.0021913734	-0.03373845	-0.02987136	-0.1457709	0.0702031	-0.0035574385	-0.14195308	0.08256444	0.07749042	-0.013533224	0.031561818	0.009127888
DB08916	-0.07436169	0.073868826	0.24517813	0.006333856	-0.053230815	-0.031785645	-0.08697855	-0.18433186	0.13057674	-0.104436085	0.09225124	-0.059219312	-0.0065339413	-0.07234807	-0.1893276	-0.07502855	0.18165843	0.036549613	-0.07598603	-0.038958896	0.08376393	0.0296225	0.2083928	-0.07039309	0.054349177	-0.006478579	-0.11939277	0.04303537	0.103736594	0.13189189	0.1981725	0.013080131	0.08057997	-0.11554171	-0.1469135	0.015949316	0.10823138	0.028868599	-0.036698077	0.046945326	-0.086338565	-0.17733595	0.27092233	0.06622231	-0.14548878	0.07479796	-0.00083901593	-0.0012597187	-0.025397152	-0.09697513
DB05161	-0.06717955	0.027578253	0.12090451	-0.08100941	-0.05418119	-0.049157754	-0.09480372	-0.09089063	0.027679743	-0.0004912884	0.093566455	-0.006748121	-0.049606662	-0.07799191	-0.14750367	-0.06856729	0.08349805	0.00938184	-0.06375029	0.034324102	0.005627925	0.005888136	0.10825509	0.059975058	0.04771719	0.02528113	-0.10043816	0.027652213	0.05661453	0.018985774	0.08059751	0.06530285	0.020671548	0.0013698902	-0.107588544	-0.00838955	0.008699162	0.037339304	-0.02257076	0.0038543404	0.02663769	-0.08148858	0.15566804	-0.016604977	-0.13044173	0.1314713	0.07004517	0.050709717	-0.065387644	0.01752924
DB08912	-0.040410016	0.07629978	0.21616766	-0.034209907	-0.08547303	-0.028713917	-0.08314239	-0.23998703	0.08581705	-0.12561424	0.06572593	0.012511086	-0.056963116	-0.07339303	-0.1940621	-0.045006532	0.146492	0.053036306	-0.057472657	-0.06741764	0.13060386	0.0052716485	0.17099868	0.000789584	0.022589955	-0.000958786	-0.111677766	-0.0027443352	0.10797121	0.111964874	0.13225743	0.014401197	0.08884909	-0.08749631	-0.20384832	-0.019529184	0.088451035	0.045635644	0.023317201	-0.010934455	-0.026564335	-0.15877624	0.22391903	0.09701149	-0.21315816	0.077800505	0.121358454	-0.060175825	0.0026917115	-0.10802285
DB08911	-0.09407707	0.09693353	0.19812953	-0.073585495	-0.075989485	-0.1093351	-0.08294172	-0.16852635	0.12095566	-0.12800637	0.10050887	-0.033916373	-0.05974543	-0.08490608	-0.16278486	-0.027602198	0.16592863	0.0344965	-0.05182219	0.014131387	0.09257337	0.021761462	0.2056007	0.06196661	0.0750472	0.018770598	-0.14278142	0.04087982	0.109805726	0.15388346	0.21249582	0.06483525	0.07345054	-0.098321855	-0.19337991	-0.028286548	0.13109592	-0.014214309	-0.015247289	0.035291344	-0.057882104	-0.1819888	0.21916421	0.008929865	-0.24576965	0.072310686	0.042767894	-0.037745435	-0.016720695	-0.08061837
DB08910	-0.093545854	0.011504674	0.12730362	-0.080039896	-0.071642786	-0.088771924	-0.12008442	-0.13188623	0.15068316	-0.05533476	0.13064127	-0.08957106	-0.08897042	-0.1006014	-0.15112233	-0.051724877	0.1306559	-0.0049641374	-0.0449925	-0.068123326	0.01726008	0.036351066	0.1788412	0.04110174	-0.037171356	0.042247795	-0.09185572	0.01801039	0.10099776	0.06903389	0.17561302	0.07907818	0.033487413	-0.09471332	-0.20571208	-0.07101473	0.09685566	0.012008896	0.027341068	0.006418702	-0.012413381	-0.20837352	0.19737919	0.075136326	-0.22898474	0.13237281	0.15587384	-0.010035142	0.0020490116	-0.034474928
DB08918	-0.07614499	0.05446442	0.2051985	-0.096688144	-0.0762694	-0.00998343	-0.08249608	-0.22228234	0.067928396	-0.14735009	0.114018016	0.051199373	-0.0670225	-0.08526685	-0.16442646	-0.046819508	0.13880855	-0.019145653	-0.07337335	-0.060773607	0.05310723	-0.018688772	0.14616953	0.059652776	0.018750286	0.024597656	-0.11173358	0.026567375	0.12777375	0.074794404	0.14676523	0.083343945	0.029135266	-0.008811092	-0.18342733	0.003693757	0.12236921	0.001458024	0.04015539	-0.009685335	-0.03151061	-0.14964524	0.18345846	0.064317316	-0.24797077	0.09968104	0.09155756	-0.0025560725	0.011729786	-0.039836306
DB00935	-0.117093235	0.065052114	0.32786757	-0.040216155	-0.09389494	-0.1010419	-0.09406686	-0.21743077	0.14642982	-0.041073464	0.16187002	-0.07245068	-0.07831408	-0.14610076	-0.18541017	-0.047641188	0.14481235	-0.025216384	-0.019815098	-0.09918569	0.092324995	0.043139733	0.17487493	-0.09424967	-0.0060412167	-0.1122586	-0.14980777	0.12709062	0.1970052	0.12726164	0.21264042	0.113347866	0.009629132	-0.06960879	-0.204997	0.0020317552	0.14742783	0.029507916	0.029899789	-0.11237753	-0.072176434	-0.2329783	0.29708698	0.09168926	-0.1647794	0.14286344	0.04655244	-0.06647641	-0.07382486	-0.11123473
DB01816	-0.059202738	0.06543566	0.002634497	0.020664904	-0.11007014	-0.057399027	-0.083211735	-0.09598249	0.08946328	-0.06307805	0.11668533	-0.0066376673	0.03716698	-0.018905055	-0.099815235	-0.061709184	0.124404244	0.06933799	-0.023883173	0.04869106	0.050492022	-0.057570707	0.12823689	0.050740086	0.02958028	0.035961747	-0.106640734	0.042581186	0.044220634	0.0015808876	0.12865989	0.05036253	0.056967795	-0.01293019	-0.09912947	-0.030385094	0.016638465	-0.0003027604	-0.05188099	0.019366829	-0.098063745	-0.16887806	0.17955181	0.0398867	-0.14135541	0.07646055	0.034733143	-0.0061823623	-0.059613746	-0.023795517
DB01429	-0.15871692	0.11790054	0.23419553	-0.070503965	-0.05682399	-0.11054989	-0.11676574	-0.18756053	0.0083540995	-0.008789918	0.15756181	0.0370414	-0.053942326	-0.09993463	-0.15069821	-0.06023856	0.16255611	0.034556836	0.013738766	-0.07195294	0.12929833	0.0402658	0.17449833	-0.023651768	0.0034051659	-0.08603704	-0.14075446	0.07091653	0.122633815	0.06453106	0.15764225	0.077378266	0.003998253	-0.08382666	-0.14892334	-0.033677176	0.11132942	0.030829627	0.014733895	-0.06283079	-0.14756048	-0.16644199	0.25128177	-0.048860643	-0.11291416	0.06694242	0.030925605	0.028350767	-0.0774087	-0.14022416
DB01399	-0.10763578	0.085558094	0.2351202	-0.051015623	-0.052818276	-0.113156535	-0.087862365	-0.19396412	0.037864674	-0.047773365	0.24784671	-0.10965438	-0.07479327	-0.11331464	-0.13421501	-0.04776279	0.19516656	0.007923509	0.00022761628	-0.092259616	0.0356762	0.10970809	0.19427535	-0.09739709	-0.010712118	-0.09046867	-0.14735527	0.06769497	0.1316561	0.10986436	0.21453129	0.067213275	0.09544063	0.00983828	-0.17883255	-0.012378944	0.1421753	0.02644813	0.034621466	-0.07796386	-0.092999205	-0.24292699	0.21945319	0.092332445	-0.1474319	0.038504697	0.063693725	-0.008730943	-0.0003463371	-0.11861381
DB01424	-0.15420581	0.084817134	0.25206685	0.015114687	-0.07963468	-0.13477528	-0.12830107	-0.18994556	0.00596748	-0.1301366	0.17260973	-0.029346678	-0.07656865	-0.0842592	-0.15220846	-0.07205802	0.16058263	-0.023100521	-0.061894175	-0.08087852	0.14801726	0.05529931	0.13035752	-0.07330561	-0.051223733	-0.095857725	-0.16324742	0.053732034	0.13360952	0.07978415	0.1450756	0.056100354	-0.012545479	-0.115213856	-0.19142918	-0.05236823	0.12659264	0.010255534	0.0021546055	-0.010288169	-0.07457291	-0.15125883	0.22239356	-0.07310379	-0.12169419	0.0957315	0.13288549	0.011962162	0.0035528215	-0.15549175
DB01397	-0.07539192	0.070767805	0.23723447	-0.04410261	-0.081730284	-0.03718086	-0.112602495	-0.17688234	0.15313548	-0.05037213	0.1337026	-0.0993582	-0.023733765	-0.09859748	-0.12804395	-0.021159582	0.15420906	0.0008135929	0.011371675	-0.16283907	0.045032393	0.03464368	0.1578745	-0.06749345	-0.04134306	0.024349483	-0.12118761	0.09707833	0.13428356	0.04965085	0.15981197	0.062140785	0.033759158	0.00056293723	-0.16946255	-0.003643048	0.023198348	0.035275392	-0.018336698	-0.09176441	-0.010713655	-0.14942878	0.22407526	0.08016554	-0.26645643	0.08785395	-0.0068452125	-0.027132068	-0.12816219	-0.027473561
DB01426	-0.12389733	0.097579256	0.24352793	0.0397468	-0.12558544	-0.1483185	-0.08897308	-0.18484512	0.01368043	-0.07046497	0.11459291	0.021640738	-0.05933967	-0.061730597	-0.12298048	-0.078927875	0.15563959	0.019335948	-0.009038505	-0.058186203	0.12214111	0.04712113	0.17471527	-0.08119264	-0.03841445	-0.066778205	-0.13069241	0.057483494	0.11031551	0.07000537	0.19449548	0.037178304	0.00095873466	-0.096899025	-0.15867493	-0.0001218766	0.105009854	0.03854921	-0.020708118	0.027448764	-0.07542131	-0.18273717	0.25910762	-0.04117868	-0.14579666	0.094751164	0.11986277	0.019699013	-0.13895445	-0.14213115
DB01427	-0.06747194	0.08154665	0.24426527	-0.034343436	-0.07905333	-0.10771737	-0.100891985	-0.19358371	0.08637495	-0.009403005	0.10588204	-0.04914521	-0.08774306	-0.095865086	-0.16672312	-0.061916694	0.19609712	0.03927227	0.013780491	-0.059755176	0.12424217	0.042955182	0.19090569	-0.06512978	-0.007953558	-0.05704261	-0.13785799	0.045142084	0.10714608	0.09825111	0.20553873	0.04856691	-0.00090875954	-0.059275527	-0.17986281	0.020131882	0.112996824	0.035843756	-0.022151424	-0.06545487	-0.11070318	-0.19791551	0.25948218	4.0977495e-05	-0.13004853	0.06106574	0.12695664	0.04138497	-0.053857833	-0.11582768
DB01420	-0.08401549	0.06966596	0.24973044	-0.005315039	-0.051915396	-0.14562955	-0.0938748	-0.1706946	0.041907966	-0.031575814	0.17379758	-0.037488565	-0.071714796	-0.09058604	-0.15366168	-0.040625677	0.18959555	-0.0043869326	-0.022197947	-0.07141756	0.14170535	0.050538294	0.14921395	-0.096812025	-0.036976524	-0.098471716	-0.14680927	0.037983865	0.11730227	0.075874984	0.17589957	0.052312672	0.027993526	-0.099343926	-0.15960515	-0.018266626	0.11971141	-0.00959252	0.021787325	-0.0607683	-0.058782812	-0.23254004	0.17962445	-0.014689353	-0.14755063	0.09377516	0.10896273	0.029292427	-0.094748184	-0.1269962
DB01393	-0.08539791	0.06864354	0.25951043	-0.05114589	-0.043557	-0.13672858	-0.11172971	-0.1856617	0.024834277	-0.099132754	0.08838681	-0.07532053	-0.0704103	-0.092441656	-0.15824641	-0.03937164	0.16128728	-0.0058735763	-0.01686699	-0.0663157	0.12642467	0.04023159	0.14184403	-0.08836897	-0.0025802953	-0.119397104	-0.14496256	0.050930265	0.13742013	0.07077147	0.14068197	0.06020469	0.0013263263	-0.08134855	-0.19344911	-0.0027787313	0.116409466	0.011510616	-0.01487936	-0.046227988	-0.114065975	-0.17641841	0.2464831	-0.008559821	-0.12092951	0.06883026	0.09955226	0.0018673411	-0.10721448	-0.13698122
DB01422	-0.16804412	0.09246079	0.22772253	0.034461718	-0.15471886	-0.1177638	-0.108342014	-0.1695419	0.039075322	-0.04592104	0.113087974	-0.07892182	0.056854602	-0.08967534	-0.16286123	-0.06370484	0.19099273	0.0089694485	-0.034278788	-0.020111185	0.12862895	0.030196704	0.17986682	-0.061062627	-0.017085075	-0.06230634	-0.14395437	0.034801893	0.099693246	0.10779591	0.1897048	0.05041019	0.008261364	-0.098416284	-0.12910643	-0.00068681745	0.11254507	0.031072209	-0.059022333	-0.04910339	-0.09932002	-0.15146248	0.18285099	-0.046188425	-0.123992994	0.08258483	0.13146415	0.036017	-0.14639702	-0.13443102
DB01423	-0.12775944	0.08272005	0.17586917	-0.01814539	-0.07728536	-0.17907596	-0.08961971	-0.06886054	-0.013879912	-0.05020001	0.2051055	-0.098443426	0.002111822	-0.079444006	-0.10871392	-0.07515085	0.15970218	-0.0019364338	-0.01929627	-0.079494834	0.14505483	0.046116363	0.15235907	-0.068537936	-0.03463399	-0.10201467	-0.13127743	0.051682677	0.086567305	0.071348846	0.17132643	0.07930136	0.037588544	-0.12123963	-0.09090649	-0.022242172	0.14488468	0.017868511	-0.0006120596	0.025666332	-0.12977019	-0.14413252	0.15389507	-0.049747095	-0.067657664	0.05510531	0.107706964	0.0017488457	-0.09359864	-0.14283472
DB09095	-0.10663068	0.070053376	-2.6063411e-05	-0.024872724	-0.11364549	-0.075097695	-0.12271774	-0.05090807	0.019685235	-0.06070969	0.19735798	-0.004510032	-0.043988712	-0.08630748	-0.08389219	-0.0837438	0.1417429	0.054451916	0.016698208	-0.014291395	0.12276469	-0.046304524	0.16092177	-0.032154292	-0.040274452	0.05685636	-0.07778635	0.08757658	0.04277105	-0.034643024	0.10262452	0.06479768	0.055195965	-0.046612434	-0.07128527	-0.07378006	0.014261859	0.0132632395	-0.016999884	-0.039011672	-0.09365475	-0.1203967	0.14786515	-0.01620931	-0.11620207	0.11304801	0.11427432	-0.027596042	0.0055410545	-0.0030688173
DB09094	-0.11200407	0.06337392	0.09918743	-0.077169	-0.080879465	-0.044165358	-0.1037449	-0.10770716	0.036021322	-0.1368117	0.16872078	-0.095410064	-0.026186801	-0.12597167	-0.1531668	-0.031156808	0.14621778	0.042117435	-0.026504843	-0.087103285	0.009657621	0.035609767	0.14670569	0.035245296	-0.05637898	0.05147558	-0.101007126	0.07260365	0.044646442	-0.0007577097	0.08337989	0.07899733	0.08341217	-0.077008545	-0.06857534	-0.060252897	0.029873474	0.015850946	-0.0042099375	-0.050940257	-0.040414046	-0.15696776	0.115183085	-0.051266395	-0.15981248	0.111531176	0.033117425	-0.055396073	0.001440707	-0.017368615
DB09097	-0.120144606	0.096065685	0.006962752	-0.04195287	-0.063741274	-0.045797154	-0.110125594	-0.113501124	0.07914191	-0.04622921	0.16512263	-0.07705368	-0.026570648	-0.13006902	-0.15513664	-0.028836453	0.16760148	0.06056679	0.012672083	-0.058764193	0.06734251	0.014739193	0.1494948	0.011673856	-0.03773298	0.040786438	-0.10269633	0.055867307	0.033641566	-0.026362618	0.093765736	0.07653558	0.11056459	-0.021189282	-0.067679144	-0.075597376	0.024352457	0.024939075	-0.007496674	-0.059648547	-0.045009233	-0.16385402	0.1654074	0.06609202	-0.11807772	0.13674337	0.10839605	-0.05876912	0.01384043	-0.027970683
DB09096	-0.1375508	0.14825499	0.2987665	-0.014577611	-0.0009071474	0.076636106	-0.13304585	-0.16115007	0.16271694	-0.13828285	0.18801211	-0.0512357	0.008233547	-0.13814773	-0.17359617	0.09731024	0.119248055	0.002373782	-0.016368145	-0.075147025	0.011408481	0.034302868	0.14298628	0.021730913	0.0054193987	-0.101499	-0.106774986	0.12653448	0.20205247	0.062121436	0.21038161	0.13878986	0.12207005	-0.065630116	-0.22674187	-0.022213865	0.120527476	0.013132112	0.00810579	-0.10431138	0.051320225	-0.25365487	0.3144457	0.18697725	-0.26618302	0.21795696	-0.03616268	-0.09534963	-0.03642678	-0.10439366
DB09091	-0.095172584	0.087885775	0.018957231	-0.04864438	-0.082723744	-0.052208222	-0.16349919	-0.09020549	0.03337322	-0.045707744	0.19869757	-0.034505453	0.009091586	-0.13263606	-0.09894148	-0.0830524	0.13417257	0.045734752	-0.0022008452	-0.098358266	0.047180485	0.029423844	0.16050147	-0.06032589	-0.010833412	0.07881791	-0.083249375	0.075227275	0.022093816	-0.03056011	0.11809503	0.0761394	0.1068696	-0.040915854	-0.0478097	-0.042125728	0.016437162	0.025619697	-0.006129901	-0.035520025	-0.036883727	-0.14549452	0.15987536	0.056917183	-0.12552495	0.14154138	0.09165871	-0.0071479883	0.0041138576	-0.00025479787
DB09090	-0.091153674	0.090423524	0.019415613	-0.07353222	-0.09617759	-0.03156905	-0.102004714	-0.1118609	0.014305262	-0.011698373	0.17673138	-0.025226308	-0.04029756	-0.10725448	-0.12662019	-0.027159479	0.13765681	0.04832714	0.008149796	-0.021059453	0.011603759	0.0032684351	0.14888197	0.01926486	-0.0086548645	0.055245113	-0.07561938	0.085039675	-0.0055114874	-0.045100275	0.10034728	0.06672964	0.09037802	-0.03511395	-0.08435034	-0.09644141	0.014950156	0.006175097	0.0008126141	-0.042045027	-0.047806494	-0.154688	0.12970288	-0.005001272	-0.13080248	0.09573273	0.12639102	-0.026320547	-0.11200617	-0.010775931
DB09093	-0.08608801	0.057334624	0.02593375	-0.0067124055	-0.09252805	-0.021299697	-0.088880055	-0.074031174	0.13233922	-0.040626206	0.19119501	-0.06282306	-0.033782765	-0.13199328	-0.101011366	-0.017113898	0.14733465	-0.010495836	0.0063834945	-0.00078856794	0.037098117	0.008996999	0.1395646	0.044329684	-0.053744502	0.061407827	-0.10596936	0.038646664	0.07117177	-0.04597799	0.14328367	0.046153422	0.06748751	-0.06536576	-0.09683374	-0.07434227	0.029389981	-0.0071845246	-0.00043919845	-0.08755325	-0.0022945125	-0.15982518	0.122148834	0.032961935	-0.11748646	0.11484638	0.11066001	-0.04423592	-0.06686285	-0.028844196
